,BOND,ANGLE,DIHED,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Interaction entropy
73,-1.7177370637000422e-12,-1.7195134205394424e-12,-9.999999940646376e-05,-30.760399999999724,-173.25569999999925,188.9189000000003,-4.108559760000045,-204.01609999999266,184.81034023999854,-19.20575975999229,25.388823498396366
74,2.211564265053312e-12,5.755396159656812e-13,-0.00010000000056464842,-31.526700000000712,-184.46429999999856,199.15130000000164,-4.303370880000004,-215.99109999999337,194.84792912000114,-21.14317087999173,25.380556003374643
75,1.2505552149377763e-12,-0.00010000000055754299,-5.080380560684716e-13,-29.976700000000108,-177.1525999999977,189.9534999999986,-3.9627698400000746,-207.12939999999966,185.99073015999824,-21.13866984000113,25.372398014855992
76,3.0269120543380268e-12,-1.2789769243681803e-13,-9.876544027065393e-13,-31.004400000000246,-181.60809999999918,195.38719999999984,-4.177777680000012,-212.61249999999438,191.20942232000164,-21.403077679994567,25.3643466697334
77,1.858069254012662e-12,-2.0605739337042905e-13,-1.4850343177386094e-12,-28.76600000000012,-176.20690000000502,187.25089999999977,-4.32150911999998,-204.97279999999913,182.92939087999923,-22.04340911999944,25.35639921653429
78,-0.00010000000022181155,1.1581846592889633e-12,-0.00010000000035859102,-38.380600000000335,-175.2707999999974,195.9591000000007,-4.724180640000057,-213.65159999999054,191.23491936000107,-22.416680639989906,25.348553006844483
79,-5.293543381412746e-13,-2.7000623958883807e-13,1.3145040611561853e-12,-32.51250000000069,-185.10529999999537,196.49679999999944,-4.5960249599999745,-217.61790000000337,191.90077503999862,-25.717124960003844,25.34080549423545
80,-0.00010000000283483246,-2.984279490192421e-13,6.750155989720952e-13,-33.99970000000066,-172.03090000000478,187.35169999999857,-4.393264319999993,-206.03070000001742,182.95843567999842,-23.07226432001883,25.333154226587908
81,-9.999999999976694e-05,-6.750155989720952e-13,1.2718714970105793e-12,-36.077300000000086,-188.4972000000025,205.79589999999962,-4.731184079999985,-224.5745000000037,201.06471592000014,-23.509784080003996,25.325596841818395
82,-0.00010000000193777225,1.2576606422953773e-12,4.973799150320701e-14,-36.49480000000048,-189.1200000000001,204.24330000000094,-4.393524959999948,-225.61480000001194,199.84977504000074,-25.76502496001096,25.31813106396975
83,8.260059303211165e-13,6.394884621840902e-13,-1.5418777365994174e-12,-37.93230000000063,-187.142600000005,202.92000000000024,-4.707572399999964,-225.07500000000908,198.2124275999999,-26.862572400008858,25.31075469878457
84,2.3927526626721374e-12,8.881784197001252e-13,1.2043699371133698e-12,-26.629899999999854,-176.80780000000328,187.63310000000044,-4.236640559999969,-203.43770000000228,183.39645944000068,-20.04124056000181,25.303465635017474
85,9.999999766030498e-05,1.4921397450962104e-13,0.00010000000125387487,-33.0713999999997,-161.92359999999331,175.85980000000077,-4.451361840000011,-194.99489999998985,171.4084381600015,-23.586461839989028,25.29911316164493
86,2.913225216616411e-13,1.4210854715202004e-13,5.329070518200751e-13,-35.04669999999946,-171.84080000000367,188.14260000000053,-4.250167199999997,-206.88749999999658,183.89243280000179,-22.995067199996043,25.291992629964334
87,-2.0889956431346945e-12,8.810729923425242e-13,1.3855583347321954e-12,-36.01070000000064,-178.37959999999646,194.2662999999993,-4.317008399999976,-214.39029999998934,189.9492915999997,-24.441008399990025,25.28495347756133
88,-1.0942358130705543e-12,6.821210263296962e-13,-0.00010000000094123607,-34.50770000000065,-176.3718999999966,191.4811999999996,-4.172090400000015,-210.87970000000132,187.30910959999937,-23.570590400001734,25.277993865305824
89,-2.4513724383723456e-13,9.876544027065393e-13,-1.1937117960769683e-12,-36.137800000000055,-182.3497999999948,199.83689999999967,-4.330062000000009,-218.4873999999944,195.5068379999985,-22.980561999994762,25.271112015708233
90,-2.369660023759934e-12,7.531752999057062e-13,-0.0001000000002235879,-30.65960000000014,-183.08680000000018,195.64350000000047,-4.345697520000009,-213.7465000000078,191.29780247999892,-22.4486975200073,25.264306210203735
91,-9.130474154517287e-13,1.4210854715202004e-14,9.521272659185342e-13,-31.345000000000056,-188.54880000000304,201.82509999999962,-4.370214239999956,-219.8938000000024,197.45488575999826,-22.438914240002646,25.257574786576182
92,-9.99999970670018e-05,0.00010000000017384991,9.999999917909008e-05,-34.8524000000001,-187.42879999999897,202.07099999999832,-4.660067519999989,-222.2810999999909,197.41093247999936,-24.870167519992677,25.250916136521255
