Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
Lig299,-4.2,2.238,5.941
Lig299,-4.1,2.149,4.170
Lig299,-4.1,2.163,4.842
Lig299,-4.1,3.095,5.035
Lig299,-4.0,2.298,4.419
Lig299,-4.0,1.853,4.255
Lig29,-5.7,0.000,0.000
Lig29,-5.6,1.900,2.584
Lig29,-5.5,2.851,4.354
Lig29,-5.4,2.995,3.943
Lig29,-5.1,10.949,12.232
Lig29,-5.1,3.668,5.823
Lig29,-5.1,2.436,5.693
Lig29,-5.1,3.011,5.872
Lig29,-5.1,2.932,5.613
Lig29,-5.0,3.607,6.231
Lig29,-5.0,3.264,5.192
Lig29,-4.9,2.776,3.980
Lig29,-4.8,2.714,5.624
Lig29,-4.8,3.129,5.711
Lig29,-4.8,7.376,9.215
Lig29,-4.6,2.117,2.536
Lig29,-4.6,2.043,2.597
Lig29,-4.5,2.152,2.758
Lig29,-4.4,2.664,3.939
Lig29,-4.3,8.797,10.031
Lig2,-6.7,0.000,0.000
Lig2,-5.9,2.860,3.312
Lig2,-5.8,4.639,7.883
Lig2,-5.7,4.378,7.300
Lig2,-5.6,2.666,3.234
Lig2,-5.5,3.264,4.774
Lig2,-5.5,3.762,4.854
Lig2,-5.3,5.181,8.597
Lig2,-5.3,3.786,7.233
Lig2,-5.3,5.027,7.467
Lig2,-5.2,4.658,7.793
Lig2,-5.1,5.943,9.063
Lig2,-5.1,2.214,2.574
Lig2,-5.1,9.961,10.524
Lig2,-5.1,2.779,6.681
Lig2,-5.1,3.330,5.281
Lig2,-5.0,8.581,10.242
Lig2,-4.9,2.824,7.672
Lig2,-4.8,3.705,6.719
Lig2,-4.7,3.736,4.216
Lig300,-4.9,0.000,0.000
Lig300,-4.7,1.656,4.312
Lig300,-4.6,2.347,4.084
Lig300,-4.5,7.628,10.571
Lig300,-4.5,6.572,9.045
Lig300,-4.4,2.315,5.747
Lig300,-4.4,7.463,10.059
Lig300,-4.3,7.662,10.570
Lig300,-4.3,7.633,9.901
Lig300,-4.3,2.316,5.119
Lig300,-4.2,7.732,10.193
Lig300,-4.1,2.307,4.823
Lig300,-4.1,7.742,9.161
Lig300,-4.1,2.028,5.453
Lig300,-4.1,8.920,10.622
Lig300,-4.1,8.703,10.145
Lig300,-4.1,2.667,6.756
Lig300,-4.0,9.281,11.109
Lig300,-4.0,7.898,9.821
Lig300,-3.9,6.052,7.907
Lig301,-5.5,0.000,0.000
Lig301,-5.2,3.743,6.133
Lig301,-5.2,2.153,3.906
Lig301,-5.0,2.510,4.267
Lig301,-4.9,2.461,4.799
Lig301,-4.9,2.628,5.873
Lig301,-4.8,2.042,2.394
Lig301,-4.7,2.931,5.285
Lig301,-4.6,2.677,4.490
Lig301,-4.6,2.150,4.070
Lig301,-4.5,1.652,2.473
Lig301,-4.5,3.927,6.589
Lig301,-4.4,1.957,4.203
Lig301,-4.4,3.367,7.407
Lig301,-4.4,1.978,3.720
Lig301,-4.3,7.149,8.774
Lig301,-4.2,4.607,7.997
Lig301,-4.0,2.300,4.478
Lig301,-4.0,6.810,9.514
Lig301,-4.0,3.838,7.259
Lig302,-5.4,0.000,0.000
Lig302,-5.4,2.507,4.626
Lig302,-5.2,1.630,1.955
Lig302,-5.1,2.164,4.010
Lig302,-5.0,2.092,4.427
Lig302,-5.0,1.944,4.721
Lig302,-4.8,2.083,2.918
Lig302,-4.7,4.460,8.012
Lig302,-4.7,2.053,4.462
Lig302,-4.7,2.051,4.092
Lig302,-4.6,3.065,5.676
Lig302,-4.6,2.103,4.438
Lig302,-4.6,7.418,8.740
Lig302,-4.5,5.033,8.089
Lig302,-4.4,2.600,2.919
Lig302,-4.3,6.984,8.772
Lig302,-4.3,4.922,7.746
Lig302,-4.2,5.159,8.065
Lig302,-4.2,5.152,8.172
Lig302,-4.1,3.194,4.657
Lig303,-5.7,0.000,0.000
Lig303,-5.6,1.955,2.503
Lig303,-5.5,1.872,2.349
Lig303,-5.4,2.182,5.094
Lig303,-5.4,1.393,2.472
Lig303,-5.2,2.177,4.196
Lig303,-5.1,2.301,5.048
Lig303,-5.0,2.075,2.910
Lig303,-5.0,8.188,9.478
Lig303,-4.9,5.689,8.694
Lig303,-4.9,1.945,4.185
Lig303,-4.9,3.166,6.021
Lig303,-4.8,2.063,3.639
Lig303,-4.8,2.044,5.100
Lig303,-4.3,2.310,5.393
Lig303,-4.2,3.459,6.931
Lig303,-4.2,8.695,9.651
Lig303,-4.1,2.939,3.863
Lig303,-4.1,2.937,5.998
Lig303,-4.1,7.745,9.426
Lig304,-5.5,0.000,0.000
Lig304,-5.5,2.303,5.108
Lig304,-5.4,1.966,4.869
Lig304,-5.4,1.379,2.820
Lig304,-5.3,1.215,1.441
Lig304,-4.9,3.247,5.867
Lig304,-4.8,1.935,4.442
Lig304,-4.8,2.703,6.073
Lig304,-4.8,2.495,5.372
Lig304,-4.7,4.095,8.465
Lig304,-4.7,2.793,5.406
Lig304,-4.7,2.213,3.825
Lig304,-4.6,2.992,5.379
Lig304,-4.6,5.758,7.808
Lig304,-4.6,3.105,5.589
Lig304,-4.4,4.969,7.686
Lig304,-4.4,2.938,5.538
Lig304,-4.4,2.045,5.116
Lig304,-4.3,1.656,1.986
Lig304,-4.3,6.583,8.936
Lig305,-5.9,0.000,0.000
Lig305,-5.8,2.430,3.630
Lig305,-5.7,2.793,4.993
Lig305,-5.7,1.851,2.364
Lig305,-5.6,1.741,2.071
Lig305,-5.5,2.762,4.720
Lig305,-5.5,1.893,4.430
Lig305,-5.3,2.301,3.995
Lig305,-5.3,3.294,4.765
Lig305,-5.2,2.315,4.742
Lig305,-5.1,3.289,6.253
Lig305,-5.1,1.955,2.412
Lig305,-4.9,6.118,8.192
Lig305,-4.7,2.939,4.077
Lig305,-4.7,8.057,9.791
Lig305,-4.5,4.013,7.663
Lig305,-4.4,4.739,8.080
Lig305,-4.3,2.086,5.014
Lig305,-4.3,3.526,4.654
Lig305,-4.3,3.528,7.121
Lig306,-5.9,0.000,0.000
Lig306,-5.8,2.375,5.214
Lig306,-5.6,1.561,2.135
Lig306,-5.6,1.410,2.346
Lig306,-5.5,2.734,4.952
Lig306,-5.2,1.914,3.413
Lig306,-5.0,6.406,9.348
Lig306,-5.0,3.349,6.517
Lig306,-4.9,1.750,4.762
Lig306,-4.9,2.615,5.424
Lig306,-4.9,2.156,4.995
Lig306,-4.8,2.447,4.462
Lig306,-4.6,2.327,4.565
Lig306,-4.6,2.381,4.703
Lig306,-4.5,3.471,5.679
Lig306,-4.4,3.291,5.175
Lig306,-4.4,6.648,9.962
Lig306,-4.4,8.896,10.295
Lig306,-4.3,2.115,2.889
Lig306,-4.3,1.964,4.652
Lig307,-5.1,0.000,0.000
Lig307,-5.1,2.147,4.320
Lig307,-5.1,2.144,4.442
Lig307,-5.0,1.809,2.331
Lig307,-4.9,1.240,1.626
Lig307,-4.9,3.522,5.352
Lig307,-4.9,2.101,3.457
Lig307,-4.7,2.542,4.646
Lig307,-4.6,2.201,4.097
Lig307,-4.5,2.509,4.137
Lig307,-4.5,1.982,4.308
Lig307,-4.5,5.815,8.707
Lig307,-4.3,6.622,8.605
Lig307,-4.3,2.216,3.680
Lig307,-4.3,2.899,4.481
Lig307,-4.3,2.405,5.173
Lig307,-4.3,9.671,10.335
Lig307,-4.3,6.281,8.100
Lig307,-4.2,5.111,8.587
Lig307,-4.1,2.476,4.957
Lig308,-4.9,0.000,0.000
Lig308,-4.5,8.685,9.930
Lig308,-4.4,6.503,8.923
Lig308,-4.4,6.895,8.289
Lig308,-4.3,2.031,3.109
Lig308,-4.3,2.957,4.836
Lig308,-4.3,9.221,10.668
Lig308,-4.1,2.896,4.971
Lig308,-4.1,7.294,8.633
Lig308,-4.1,6.089,8.057
Lig308,-4.0,8.018,9.744
Lig308,-3.9,6.134,7.845
Lig308,-3.9,3.660,5.391
Lig308,-3.9,6.137,8.356
Lig308,-3.9,7.883,9.290
Lig308,-3.9,7.952,9.022
Lig308,-3.8,7.314,8.628
Lig308,-3.8,7.386,8.782
Lig308,-3.8,4.067,6.147
Lig309,-6.6,0.000,0.000
Lig309,-6.5,3.526,5.549
Lig309,-6.3,1.842,3.733
Lig309,-6.3,2.366,4.176
Lig309,-6.2,1.896,2.600
Lig309,-6.1,6.356,9.609
Lig309,-6.1,2.899,6.746
Lig309,-6.1,4.753,7.278
Lig309,-6.0,2.649,6.866
Lig309,-5.9,2.556,4.327
Lig309,-5.9,3.103,7.185
Lig309,-5.8,2.383,7.692
Lig309,-5.7,2.566,6.053
Lig309,-5.7,2.399,7.358
Lig309,-5.6,4.826,8.288
Lig309,-5.5,1.931,3.800
Lig309,-5.5,3.693,7.737
Lig309,-5.4,7.897,10.971
Lig309,-5.4,6.055,9.628
Lig309,-5.3,2.626,5.407
Lig30,-6.3,0.000,0.000
Lig30,-5.7,2.742,3.976
Lig30,-5.6,3.582,5.914
Lig30,-5.3,1.938,2.658
Lig30,-5.2,3.724,5.948
Lig30,-5.1,3.627,5.427
Lig30,-5.0,4.999,7.217
Lig30,-5.0,3.121,5.796
Lig30,-4.9,2.647,5.602
Lig30,-4.8,4.645,6.325
Lig30,-4.7,3.347,5.865
Lig30,-4.7,1.909,2.824
Lig30,-4.6,2.862,5.736
Lig30,-4.5,2.830,3.705
Lig30,-4.5,2.976,4.362
Lig30,-4.4,7.601,9.603
Lig30,-4.4,4.538,6.943
Lig30,-4.3,3.327,4.698
Lig30,-4.3,8.975,10.645
Lig30,-4.3,5.362,7.486
Lig310,-6.4,0.000,0.000
Lig310,-6.2,5.709,9.250
Lig310,-5.9,3.702,7.961
Lig310,-5.9,3.275,7.952
Lig310,-5.8,2.948,5.367
Lig310,-5.8,4.094,6.696
Lig310,-5.7,2.555,7.315
Lig310,-5.7,2.083,3.610
Lig310,-5.6,3.048,7.703
Lig310,-5.5,2.890,7.259
Lig310,-5.5,3.012,7.248
Lig310,-5.4,2.810,7.624
Lig310,-5.3,5.215,7.948
Lig310,-5.2,2.263,7.216
Lig310,-5.1,2.261,7.115
Lig310,-5.0,2.879,7.584
Lig310,-4.9,4.268,6.843
Lig310,-4.9,3.951,7.020
Lig310,-4.8,2.521,7.101
Lig310,-4.6,4.515,7.061
Lig31,-5.6,0.000,0.000
Lig31,-5.5,2.485,5.760
Lig31,-5.4,4.561,8.063
Lig31,-5.3,2.632,5.140
Lig31,-5.3,2.854,4.282
Lig31,-5.0,2.089,4.715
Lig31,-5.0,1.900,4.624
Lig31,-5.0,2.187,4.878
Lig31,-4.9,3.520,6.390
Lig31,-4.9,1.803,2.450
Lig31,-4.8,2.632,4.756
Lig31,-4.8,4.594,5.645
Lig31,-4.5,5.949,7.896
Lig31,-4.5,3.177,5.859
Lig31,-4.5,2.299,3.224
Lig31,-4.5,2.166,3.611
Lig31,-4.4,6.879,9.189
Lig31,-4.4,4.968,7.738
Lig31,-4.4,2.558,3.826
Lig31,-4.3,3.768,5.752
Lig32,-5.4,0.000,0.000
Lig32,-5.2,3.373,5.663
Lig32,-5.1,2.326,4.621
Lig32,-5.0,7.837,9.506
Lig32,-5.0,5.566,8.418
Lig32,-4.8,3.588,6.393
Lig32,-4.8,7.400,8.921
Lig32,-4.8,2.493,5.066
Lig32,-4.7,3.972,6.436
Lig32,-4.7,6.514,9.060
Lig32,-4.6,4.922,6.813
Lig32,-4.6,2.682,3.215
Lig32,-4.5,3.189,5.729
Lig32,-4.5,6.037,7.606
Lig32,-4.4,3.423,5.970
Lig32,-4.4,4.841,7.440
Lig32,-4.3,4.338,6.498
Lig32,-4.3,7.393,9.558
Lig32,-4.2,6.765,9.461
Lig32,-4.2,3.216,4.209
Lig33,-6.4,0.000,0.000
Lig33,-6.0,5.341,6.865
Lig33,-6.0,3.664,5.979
Lig33,-5.9,3.244,4.526
Lig33,-5.9,3.987,6.072
Lig33,-5.6,1.732,2.126
Lig33,-5.3,2.428,3.357
Lig33,-5.2,3.489,6.693
Lig33,-5.1,9.321,10.779
Lig33,-5.0,8.928,9.985
Lig33,-5.0,2.200,2.620
Lig33,-4.9,4.593,6.344
Lig33,-4.8,3.830,5.516
Lig33,-4.8,3.161,4.558
Lig33,-4.7,4.435,7.649
Lig33,-4.7,2.545,3.411
Lig33,-4.6,4.179,5.197
Lig33,-4.6,2.973,4.545
Lig33,-4.5,3.485,6.247
Lig33,-4.5,4.762,6.627
Lig34,-5.4,0.000,0.000
Lig34,-5.1,5.875,7.174
Lig34,-5.0,5.809,7.533
Lig34,-5.0,4.671,6.488
Lig34,-5.0,3.567,5.169
Lig34,-4.9,4.970,6.294
Lig34,-4.8,3.579,6.285
Lig34,-4.8,12.390,13.729
Lig34,-4.8,7.232,8.793
Lig34,-4.7,1.856,2.761
Lig34,-4.7,3.430,5.421
Lig34,-4.6,8.056,9.541
Lig34,-4.6,6.341,7.725
Lig34,-4.6,6.532,8.691
Lig34,-4.6,3.041,4.768
Lig34,-4.6,4.797,6.297
Lig34,-4.5,5.457,7.338
Lig34,-4.4,6.244,9.229
Lig34,-4.3,3.916,6.906
Lig34,-4.3,6.308,8.212
Lig35,-6.2,0.000,0.000
Lig35,-5.4,2.233,5.605
Lig35,-5.3,2.433,4.629
Lig35,-5.2,2.116,2.744
Lig35,-5.2,3.055,4.621
Lig35,-5.2,2.165,4.492
Lig35,-5.2,8.499,9.780
Lig35,-5.1,5.835,8.773
Lig35,-5.0,2.770,5.088
Lig35,-4.9,2.508,4.505
Lig35,-4.8,3.304,6.587
Lig35,-4.8,2.166,4.989
Lig35,-4.8,4.912,6.672
Lig35,-4.7,2.640,5.787
Lig35,-4.7,2.672,5.505
Lig35,-4.7,5.952,7.896
Lig35,-4.6,3.102,5.420
Lig35,-4.6,3.060,6.317
Lig35,-4.5,3.522,5.546
Lig35,-4.5,2.530,5.625
Lig36,-5.9,0.000,0.000
Lig36,-5.6,2.179,5.650
Lig36,-5.5,2.400,4.599
Lig36,-5.4,3.740,5.934
Lig36,-5.2,2.606,4.582
Lig36,-5.2,2.438,5.024
Lig36,-5.1,2.051,4.937
Lig36,-5.1,2.162,2.892
Lig36,-5.0,4.694,6.648
Lig36,-4.9,2.632,5.120
Lig36,-4.9,3.530,4.953
Lig36,-4.8,2.641,6.142
Lig36,-4.7,2.590,5.654
Lig36,-4.7,2.259,4.367
Lig36,-4.6,4.231,6.300
Lig36,-4.5,2.104,4.818
Lig36,-4.5,2.444,6.454
Lig36,-4.5,2.447,5.024
Lig36,-4.2,5.590,8.205
Lig36,-4.2,6.184,8.115
Lig37,-5.6,0.000,0.000
Lig37,-5.4,1.906,5.493
Lig37,-5.3,1.634,4.628
Lig37,-5.2,2.104,5.139
Lig37,-5.1,1.747,4.365
Lig37,-5.1,1.568,4.761
Lig37,-5.0,4.988,8.708
Lig37,-5.0,2.500,4.134
Lig37,-4.8,1.918,4.406
Lig37,-4.8,1.938,5.761
Lig37,-4.8,2.485,6.245
Lig37,-4.7,4.525,7.357
Lig37,-4.6,4.209,6.221
Lig37,-4.6,2.718,5.742
Lig37,-4.5,1.779,4.514
Lig37,-4.3,2.540,4.582
Lig37,-4.3,3.895,6.143
Lig37,-4.3,5.088,8.353
Lig37,-4.3,4.344,8.002
Lig37,-4.0,2.615,5.788
Lig38,-5.2,0.000,0.000
Lig38,-5.1,7.343,10.215
Lig38,-5.0,5.570,8.022
Lig38,-4.7,5.170,7.988
Lig38,-4.6,9.144,11.700
Lig38,-4.6,6.270,9.460
Lig38,-4.6,2.266,4.494
Lig38,-4.5,8.281,11.895
Lig38,-4.3,2.457,4.307
Lig38,-4.3,2.226,5.413
Lig38,-4.3,1.167,1.636
Lig38,-4.3,9.895,12.585
Lig38,-4.3,6.954,9.792
Lig38,-4.2,9.402,11.259
Lig38,-4.2,1.949,4.302
Lig38,-4.2,6.087,8.969
Lig38,-4.1,3.374,5.106
Lig38,-4.1,7.885,11.110
Lig38,-4.1,2.251,5.313
Lig38,-4.0,1.987,4.585
Lig39,-5.3,0.000,0.000
Lig39,-5.2,1.957,3.671
Lig39,-5.0,2.838,4.814
Lig39,-5.0,1.569,2.170
Lig39,-4.9,1.882,3.646
Lig39,-4.8,2.524,4.453
Lig39,-4.7,2.350,3.814
Lig39,-4.6,1.584,3.072
Lig39,-4.6,0.958,2.833
Lig39,-4.3,6.486,9.152
Lig39,-4.2,9.535,10.346
Lig39,-4.2,2.491,4.455
Lig39,-4.1,5.820,7.793
Lig39,-4.1,6.598,7.717
Lig39,-4.1,2.759,4.628
Lig39,-4.1,2.747,4.210
Lig39,-4.0,8.804,9.989
Lig39,-3.9,4.696,6.030
Lig39,-3.7,7.659,9.845
Lig39,-3.7,2.413,4.053
Lig3,-6.0,0.000,0.000
Lig3,-6.0,1.582,1.904
Lig3,-5.3,3.203,6.579
Lig3,-5.2,3.291,6.781
Lig3,-5.1,2.100,2.550
Lig3,-5.1,3.333,4.425
Lig3,-4.9,2.509,3.046
Lig3,-4.9,2.218,6.173
Lig3,-4.9,4.894,8.472
Lig3,-4.8,1.876,2.217
Lig3,-4.8,2.243,6.351
Lig3,-4.8,3.056,4.111
Lig3,-4.7,3.106,4.770
Lig3,-4.6,3.261,4.384
Lig3,-4.5,8.446,10.155
Lig3,-4.5,5.692,8.531
Lig3,-4.3,5.667,8.674
Lig3,-4.3,3.391,6.666
Lig3,-4.3,3.255,6.923
Lig3,-4.3,5.922,8.553
Lig40,-5.2,0.000,0.000
Lig40,-5.0,2.472,4.335
Lig40,-5.0,2.906,4.630
Lig40,-4.8,2.205,3.192
Lig40,-4.8,2.455,3.865
Lig40,-4.7,2.220,4.269
Lig40,-4.7,1.456,2.134
Lig40,-4.6,2.623,4.214
Lig40,-4.5,2.432,3.066
Lig40,-4.4,2.484,4.075
Lig40,-4.3,2.638,3.188
Lig40,-4.2,8.937,10.243
Lig40,-4.2,1.687,3.241
Lig40,-4.1,3.236,4.614
Lig40,-4.0,3.418,5.314
Lig40,-4.0,9.011,9.896
Lig40,-4.0,7.123,9.220
Lig40,-3.9,3.273,5.319
Lig40,-3.9,2.908,4.429
Lig40,-3.8,4.962,6.759
Lig41,-6.9,0.000,0.000
Lig41,-6.1,4.446,7.606
Lig41,-6.0,2.830,3.462
Lig41,-5.9,1.768,2.213
Lig41,-5.6,4.530,7.728
Lig41,-5.5,2.829,4.049
Lig41,-5.4,2.696,6.350
Lig41,-5.4,2.196,6.202
Lig41,-5.2,5.301,8.160
Lig41,-5.1,10.051,10.655
Lig41,-5.0,3.301,6.885
Lig41,-5.0,2.426,6.200
Lig41,-4.8,3.325,4.275
Lig41,-4.8,3.803,5.009
Lig41,-4.7,2.495,3.854
Lig41,-4.6,2.555,3.064
Lig41,-4.6,2.623,4.121
Lig41,-4.6,3.814,5.101
Lig41,-4.4,5.744,8.963
Lig41,-4.4,3.826,6.100
Lig42,-6.4,0.000,0.000
Lig42,-6.1,4.282,7.188
Lig42,-6.1,3.995,6.973
Lig42,-5.8,4.368,7.542
Lig42,-5.8,4.841,7.652
Lig42,-5.8,2.048,2.292
Lig42,-5.6,3.145,3.653
Lig42,-5.6,2.721,3.291
Lig42,-5.5,3.281,4.602
Lig42,-5.5,2.706,3.937
Lig42,-5.5,9.547,10.401
Lig42,-5.4,5.019,8.449
Lig42,-5.4,10.238,12.009
Lig42,-5.4,2.476,6.062
Lig42,-5.2,5.713,8.060
Lig42,-5.1,3.653,5.778
Lig42,-5.0,3.889,5.986
Lig42,-5.0,3.433,6.572
Lig42,-4.9,3.183,3.773
Lig42,-4.8,3.354,4.172
Lig43,-7.0,0.000,0.000
Lig43,-6.9,1.460,2.000
Lig43,-6.6,3.186,3.999
Lig43,-6.2,2.902,4.143
Lig43,-6.2,2.452,3.839
Lig43,-6.0,2.042,2.598
Lig43,-5.7,3.326,10.165
Lig43,-5.7,2.923,4.766
Lig43,-5.7,4.884,11.106
Lig43,-5.7,4.771,10.307
Lig43,-5.6,4.685,10.122
Lig43,-5.6,4.781,10.394
Lig43,-5.5,4.730,8.731
Lig43,-5.4,4.585,9.895
Lig43,-5.3,2.917,9.093
Lig43,-5.2,4.070,9.052
Lig43,-5.2,4.790,9.942
Lig43,-5.1,5.808,8.479
Lig43,-5.0,4.786,9.229
Lig43,-5.0,3.474,9.090
Lig44,-6.8,0.000,0.000
Lig44,-6.7,1.305,1.732
Lig44,-6.6,3.164,4.114
Lig44,-6.1,2.266,3.375
Lig44,-6.0,1.480,1.873
Lig44,-5.9,2.545,3.879
Lig44,-5.8,2.848,9.369
Lig44,-5.8,3.435,8.289
Lig44,-5.8,1.857,2.409
Lig44,-5.7,4.110,8.568
Lig44,-5.7,4.476,9.273
Lig44,-5.6,2.902,9.318
Lig44,-5.6,4.347,9.752
Lig44,-5.6,4.346,10.224
Lig44,-5.5,4.671,10.805
Lig44,-5.5,2.955,4.068
Lig44,-5.5,4.513,9.696
Lig44,-5.4,3.169,3.875
Lig44,-5.4,5.787,8.907
Lig44,-5.4,4.635,10.678
Lig45,-5.9,0.000,0.000
Lig45,-5.8,2.062,3.700
Lig45,-5.1,2.258,3.816
Lig45,-5.1,2.049,2.334
Lig45,-5.0,2.591,4.275
Lig45,-4.8,1.634,2.910
Lig45,-4.7,2.118,3.709
Lig45,-4.7,2.875,4.207
Lig45,-4.6,2.633,3.908
Lig45,-4.5,2.877,4.403
Lig45,-4.4,2.109,2.834
Lig45,-4.4,4.083,5.502
Lig45,-4.3,2.522,3.075
Lig45,-4.3,2.857,4.705
Lig45,-4.3,2.374,3.597
Lig45,-4.3,2.924,4.453
Lig45,-4.2,2.664,4.616
Lig45,-4.2,7.187,9.210
Lig45,-4.1,2.362,2.819
Lig45,-4.0,6.882,8.413
Lig46,-5.6,0.000,0.000
Lig46,-5.3,1.989,4.299
Lig46,-5.3,1.399,3.088
Lig46,-5.0,2.584,4.431
Lig46,-4.9,2.310,3.613
Lig46,-4.8,2.037,3.791
Lig46,-4.8,1.813,2.667
Lig46,-4.7,1.988,2.640
Lig46,-4.6,3.091,4.505
Lig46,-4.5,2.544,4.434
Lig46,-4.4,2.226,3.500
Lig46,-4.4,2.500,3.891
Lig46,-4.4,5.894,7.358
Lig46,-4.4,7.546,8.880
Lig46,-4.4,2.463,3.775
Lig46,-4.3,1.814,1.922
Lig46,-4.2,7.505,9.847
Lig46,-4.2,2.343,3.423
Lig46,-4.2,2.554,3.521
Lig46,-4.1,2.228,2.951
Lig47,-6.6,0.000,0.000
Lig47,-6.0,2.778,6.018
Lig47,-5.8,3.261,6.661
Lig47,-5.5,2.844,3.923
Lig47,-5.4,1.509,2.678
Lig47,-5.1,2.590,3.059
Lig47,-5.0,2.060,2.499
Lig47,-4.9,2.326,6.274
Lig47,-4.8,2.102,6.002
Lig47,-4.8,2.149,2.923
Lig47,-4.7,4.872,6.706
Lig47,-4.7,4.266,7.621
Lig47,-4.7,4.177,5.247
Lig47,-4.7,3.760,5.331
Lig47,-4.6,3.216,3.796
Lig47,-4.5,5.328,8.672
Lig47,-4.5,3.942,6.709
Lig47,-4.3,2.961,6.804
Lig47,-4.3,3.775,5.175
Lig47,-4.2,3.383,6.385
Lig48,-5.7,0.000,0.000
Lig48,-5.6,4.898,7.393
Lig48,-5.5,2.382,4.332
Lig48,-5.3,4.608,7.576
Lig48,-5.2,2.035,2.582
Lig48,-4.9,2.192,3.631
Lig48,-4.9,2.831,3.541
Lig48,-4.9,1.920,4.773
Lig48,-4.7,2.719,5.403
Lig48,-4.7,3.163,5.662
Lig48,-4.6,7.458,9.150
Lig48,-4.6,7.526,9.378
Lig48,-4.6,2.628,5.288
Lig48,-4.5,2.899,5.929
Lig48,-4.5,8.522,9.691
Lig48,-4.4,2.458,3.437
Lig48,-4.4,6.678,9.698
Lig48,-4.4,2.884,5.168
Lig48,-4.3,4.268,6.635
Lig48,-4.3,3.256,4.845
Lig49,-6.7,0.000,0.000
Lig49,-6.6,1.949,3.337
Lig49,-6.4,7.511,10.971
Lig49,-6.4,9.380,12.283
Lig49,-6.3,9.640,13.140
Lig49,-6.2,3.144,8.897
Lig49,-6.2,9.637,13.388
Lig49,-6.2,5.362,12.044
Lig49,-6.1,6.109,11.505
Lig49,-6.0,1.846,2.779
Lig49,-6.0,10.740,14.341
Lig49,-5.9,5.980,13.054
Lig49,-5.9,5.886,9.902
Lig49,-5.9,5.886,9.561
Lig49,-5.7,6.115,12.728
Lig49,-5.7,4.159,7.051
Lig49,-5.6,5.151,12.134
Lig49,-5.6,6.102,9.831
Lig49,-5.5,3.523,9.124
Lig49,-5.4,1.355,2.126
Lig4,-5.9,0.000,0.000
Lig4,-5.9,2.241,6.122
Lig4,-5.8,3.443,6.827
Lig4,-5.4,2.172,3.160
Lig4,-5.3,2.129,2.991
Lig4,-5.3,2.430,5.889
Lig4,-5.1,2.599,3.445
Lig4,-5.1,2.141,2.818
Lig4,-4.9,2.760,3.860
Lig4,-4.8,3.131,5.966
Lig4,-4.8,3.129,6.648
Lig4,-4.8,2.549,6.359
Lig4,-4.8,2.639,4.239
Lig4,-4.6,3.105,4.326
Lig4,-4.6,2.830,6.012
Lig4,-4.5,3.145,6.255
Lig4,-4.5,3.191,3.913
Lig4,-4.4,3.436,6.392
Lig4,-4.4,3.750,6.139
Lig4,-4.3,2.879,3.781
Lig50,-6.7,0.000,0.000
Lig50,-6.6,1.496,2.274
Lig50,-6.5,7.272,10.734
Lig50,-6.3,9.292,12.948
Lig50,-6.3,9.182,12.082
Lig50,-6.3,3.042,9.021
Lig50,-6.2,2.041,2.742
Lig50,-6.2,5.255,11.907
Lig50,-6.2,5.884,11.399
Lig50,-6.0,7.375,11.312
Lig50,-5.9,4.043,6.950
Lig50,-5.9,7.019,10.447
Lig50,-5.9,5.908,12.592
Lig50,-5.9,1.412,2.148
Lig50,-5.8,7.293,11.333
Lig50,-5.7,6.187,9.746
Lig50,-5.6,5.694,8.932
Lig50,-5.6,5.534,9.021
Lig50,-5.6,5.814,9.563
Lig50,-5.5,3.478,9.318
Lig51,-6.3,0.000,0.000
Lig51,-6.1,4.155,7.749
Lig51,-6.0,3.501,7.204
Lig51,-5.6,4.387,7.659
Lig51,-5.5,3.178,6.564
Lig51,-5.4,3.612,6.913
Lig51,-5.2,4.665,8.296
Lig51,-5.2,6.058,8.272
Lig51,-5.2,4.177,7.014
Lig51,-5.2,4.200,7.227
Lig51,-5.0,4.055,5.824
Lig51,-5.0,8.303,10.216
Lig51,-4.9,7.649,8.922
Lig51,-4.8,8.985,10.505
Lig51,-4.7,3.985,5.802
Lig51,-4.6,7.527,8.410
Lig51,-4.6,8.282,9.496
Lig51,-4.6,4.824,8.430
Lig51,-4.5,4.714,6.901
Lig51,-4.2,9.014,10.868
Lig52,-5.4,0.000,0.000
Lig52,-5.3,1.375,1.548
Lig52,-5.3,1.822,2.894
Lig52,-5.2,7.933,10.132
Lig52,-5.1,9.415,11.415
Lig52,-5.0,9.763,11.492
Lig52,-4.9,7.814,10.340
Lig52,-4.9,3.557,6.125
Lig52,-4.6,4.252,6.837
Lig52,-4.6,10.027,12.327
Lig52,-4.6,3.784,5.780
Lig52,-4.6,8.291,10.739
Lig52,-4.6,3.083,4.926
Lig52,-4.6,10.829,12.884
Lig52,-4.4,3.681,6.249
Lig52,-4.4,8.605,10.776
Lig52,-4.2,8.768,11.090
Lig52,-4.2,9.055,11.252
Lig52,-4.2,8.485,10.571
Lig52,-4.1,10.276,12.037
Lig53,-6.0,0.000,0.000
Lig53,-5.7,2.632,4.366
Lig53,-5.5,3.249,5.727
Lig53,-5.5,1.658,3.130
Lig53,-5.4,1.976,5.325
Lig53,-5.3,2.773,5.588
Lig53,-5.1,2.010,4.981
Lig53,-5.1,2.522,3.167
Lig53,-4.9,2.819,4.002
Lig53,-4.9,3.306,6.229
