,Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
3569,Lig261,-5.4,8.605,9.7
3570,Lig261,-5.4,1.895,4.51
3571,Lig261,-5.3,3.6239999999999997,6.0120000000000005
3572,Lig261,-5.3,2.186,5.395
3573,Lig262,-6.2,0.0,0.0
3574,Lig262,-6.0,1.929,3.8510000000000004
3575,Lig262,-5.9,2.577,7.0520000000000005
3576,Lig262,-5.9,2.279,6.159
3577,Lig262,-5.8,2.937,7.129
3578,Lig262,-5.7,2.487,4.797
3579,Lig262,-5.6,3.273,7.181
3580,Lig262,-5.6,2.838,7.735
3581,Lig262,-5.5,1.585,1.784
3582,Lig262,-5.4,3.7489999999999997,6.531000000000001
3583,Lig262,-5.4,2.524,4.369
3584,Lig262,-5.4,2.645,4.67
3585,Lig262,-5.3,3.089,4.997
3586,Lig262,-5.2,3.7880000000000003,5.938
3587,Lig262,-5.2,6.062,9.789
3588,Lig262,-5.2,4.503,8.512
3589,Lig262,-5.1,2.141,4.285
3590,Lig262,-5.1,3.675,8.314
3591,Lig262,-5.1,2.102,5.407
3592,Lig262,-5.0,6.566,9.558
3593,Lig263,-6.5,0.0,0.0
3594,Lig263,-6.3,2.193,4.495
3595,Lig263,-6.2,3.485,5.869
3596,Lig263,-6.1,2.326,5.229
3597,Lig263,-6.0,2.7230000000000003,5.176
3598,Lig263,-6.0,2.7030000000000003,4.998
3599,Lig263,-5.9,2.173,5.187
3600,Lig263,-5.7,3.128,4.613
3601,Lig263,-5.7,1.598,2.436
3602,Lig263,-5.7,3.707,5.609
3603,Lig263,-5.6,6.034,8.312000000000001
3604,Lig263,-5.6,1.69,2.048
3605,Lig263,-5.6,5.182,8.079
3606,Lig263,-5.6,1.449,1.955
3607,Lig263,-5.6,5.63,7.027
3608,Lig263,-5.5,2.917,5.266
3609,Lig263,-5.3,2.169,5.502999999999999
3610,Lig263,-5.2,5.095,8.648
3611,Lig263,-5.1,2.761,3.3289999999999997
3612,Lig263,-5.0,5.022,8.162
3613,Lig264,-6.4,0.0,0.0
3614,Lig264,-5.9,2.063,5.3420000000000005
3615,Lig264,-5.8,3.799,6.122000000000001
3616,Lig264,-5.8,2.804,6.7589999999999995
3617,Lig264,-5.6,7.579,9.197000000000001
3618,Lig264,-5.6,3.8960000000000004,6.3660000000000005
3619,Lig264,-5.5,7.581,10.273
3620,Lig264,-5.5,4.2,6.729
3621,Lig264,-5.4,2.519,4.592
3622,Lig264,-5.4,5.119,8.079
3623,Lig264,-5.4,5.275,8.986
3624,Lig264,-5.3,4.6160000000000005,6.513999999999999
3625,Lig264,-5.3,4.553,7.353
3626,Lig264,-5.3,5.73,7.867999999999999
3627,Lig264,-5.2,6.079,8.495
3628,Lig264,-5.2,2.853,5.122000000000001
3629,Lig264,-5.2,2.801,6.385
3630,Lig264,-5.2,3.266,6.89
3631,Lig264,-5.2,2.263,3.6489999999999996
3632,Lig264,-5.0,5.566,7.78
3633,Lig265,-5.3,0.0,0.0
3634,Lig265,-5.1,2.19,3.463
3635,Lig265,-5.0,2.395,3.655
3636,Lig265,-4.9,1.8219999999999998,2.5989999999999998
3637,Lig265,-4.8,2.7319999999999998,3.738
3638,Lig265,-4.7,2.117,3.832
3639,Lig265,-4.6,2.595,4.816
3640,Lig265,-4.5,2.708,4.113
3641,Lig265,-4.5,2.2359999999999998,3.765
3642,Lig265,-4.4,2.804,4.159
3643,Lig265,-4.4,2.562,4.8180000000000005
3644,Lig265,-4.4,2.6,4.973
3645,Lig265,-4.2,2.043,3.335
3646,Lig265,-4.2,6.722,7.917999999999999
3647,Lig265,-4.1,2.093,3.415
3648,Lig265,-4.1,1.857,3.574
3649,Lig265,-4.0,8.647,10.386
3650,Lig265,-3.9,3.359,5.617999999999999
3651,Lig265,-3.9,5.724,7.4110000000000005
3652,Lig265,-3.8,1.8659999999999999,2.3209999999999997
3653,Lig266,-5.0,0.0,0.0
3654,Lig266,-4.5,2.503,4.242
3655,Lig266,-4.5,1.8130000000000002,2.918
3656,Lig266,-4.5,2.265,3.906
3657,Lig266,-4.4,2.0140000000000002,3.648
3658,Lig266,-4.2,3.0189999999999997,4.817
3659,Lig266,-4.1,1.7480000000000002,2.485
3660,Lig266,-4.1,1.732,3.392
3661,Lig266,-4.0,6.455,8.292
3662,Lig266,-4.0,7.683,8.946
3663,Lig266,-4.0,2.992,5.06
3664,Lig266,-3.9,2.443,4.718
3665,Lig266,-3.8,3.582,5.026
3666,Lig266,-3.8,2.14,3.9930000000000003
3667,Lig266,-3.7,8.391,10.036
3668,Lig266,-3.7,7.385,8.677999999999999
3669,Lig266,-3.6,3.678,4.588
3670,Lig266,-3.6,7.478,9.035
3671,Lig266,-3.6,8.583,9.574
3672,Lig266,-3.4,2.917,4.504
3673,Lig267,-5.5,0.0,0.0
3674,Lig267,-5.3,3.167,6.166
3675,Lig267,-5.1,2.0069999999999997,3.68
3676,Lig267,-5.0,2.06,5.35
3677,Lig267,-4.8,1.7480000000000002,2.134
3678,Lig267,-4.7,4.246,5.702000000000001
3679,Lig267,-4.7,7.6,9.397
3680,Lig267,-4.7,3.187,5.789
3681,Lig267,-4.7,2.329,6.041
3682,Lig267,-4.6,2.9189999999999996,4.544
3683,Lig267,-4.5,2.86,4.255
3684,Lig267,-4.5,6.172000000000001,7.841
3685,Lig267,-4.5,3.3089999999999997,5.542000000000001
3686,Lig267,-4.5,2.863,5.8839999999999995
3687,Lig267,-4.5,3.259,5.2410000000000005
3688,Lig267,-4.4,3.588,5.006
3689,Lig267,-4.3,2.6319999999999997,4.599
3690,Lig267,-4.2,7.053999999999999,8.522
3691,Lig267,-4.2,3.062,7.187
3692,Lig267,-4.2,4.795,6.597
3693,Lig268,-5.5,0.0,0.0
3694,Lig268,-5.3,2.161,3.4010000000000002
3695,Lig268,-5.3,1.431,4.456
3696,Lig268,-5.1,1.965,4.692
3697,Lig268,-5.0,1.9280000000000002,4.271
3698,Lig268,-4.6,5.513999999999999,7.371
3699,Lig268,-4.6,3.3810000000000002,6.127000000000001
3700,Lig268,-4.5,1.995,3.925
3701,Lig268,-4.5,5.148,7.808
3702,Lig268,-4.4,2.17,5.152
3703,Lig268,-4.3,2.717,5.436
3704,Lig268,-4.2,5.769,8.129
3705,Lig268,-4.2,3.592,5.96
3706,Lig268,-4.2,3.753,6.136
3707,Lig268,-4.2,5.638,7.305
3708,Lig268,-4.2,2.872,5.159
3709,Lig268,-4.1,3.596,4.623
3710,Lig268,-4.1,2.54,4.744
3711,Lig268,-4.1,8.036,9.911
3712,Lig268,-4.0,6.5120000000000005,7.989
3713,Lig269,-6.1,0.0,0.0
3714,Lig269,-6.0,1.76,2.274
3715,Lig269,-5.7,3.6180000000000003,6.683
3716,Lig269,-5.6,3.511,6.236000000000001
3717,Lig269,-5.5,2.247,6.403
3718,Lig269,-5.4,4.824,8.817
3719,Lig269,-5.4,2.287,4.181
3720,Lig269,-5.4,5.138,9.826
3721,Lig269,-5.4,2.37,5.752000000000001
3722,Lig269,-5.3,4.275,7.702000000000001
3723,Lig269,-5.3,5.449,10.29
3724,Lig269,-5.3,2.6510000000000002,4.169
3725,Lig269,-5.2,3.273,7.835
3726,Lig269,-5.2,4.04,7.417000000000001
3727,Lig269,-5.2,3.491,8.111
3728,Lig269,-5.1,5.218,8.308
3729,Lig269,-5.1,6.59,9.116
3730,Lig269,-5.0,2.859,7.952000000000001
3731,Lig269,-4.9,7.46,10.096
3732,Lig269,-4.9,3.418,6.055
3733,Lig26,-7.4,0.0,0.0
3734,Lig26,-7.1,2.092,5.885
3735,Lig26,-7.0,2.128,3.236
3736,Lig26,-6.9,1.148,1.764
3737,Lig26,-6.7,6.955,10.824000000000002
3738,Lig26,-6.7,2.443,4.25
3739,Lig26,-6.7,2.609,4.261
3740,Lig26,-6.6,2.044,8.623
3741,Lig26,-6.5,2.168,8.734
3742,Lig26,-6.4,2.522,4.651
3743,Lig26,-6.4,7.499,11.015999999999998
3744,Lig26,-6.4,5.215,9.811
3745,Lig26,-6.3,4.399,6.056
3746,Lig26,-6.2,4.819,9.836
3747,Lig26,-6.1,2.381,5.626
3748,Lig26,-6.1,5.082,7.028
3749,Lig26,-6.1,3.2769999999999997,5.757000000000001
3750,Lig26,-6.0,2.101,8.84
3751,Lig26,-5.9,3.377,6.656000000000001
3752,Lig270,-5.9,0.0,0.0
3753,Lig270,-5.6,1.033,1.159
3754,Lig270,-5.5,4.362,8.602
3755,Lig270,-5.4,3.701,6.874
3756,Lig270,-5.4,2.215,2.909
3757,Lig270,-5.4,3.668,6.825
3758,Lig270,-5.2,3.24,5.803999999999999
3759,Lig270,-5.2,5.555,8.316
3760,Lig270,-5.1,2.947,4.835
3761,Lig270,-5.1,4.391,9.175
3762,Lig270,-5.1,4.752,9.32
3763,Lig270,-5.0,2.445,3.659
3764,Lig270,-5.0,3.681,5.67
3765,Lig270,-4.9,2.489,6.207000000000001
3766,Lig270,-4.9,2.8080000000000003,4.452
3767,Lig270,-4.8,2.818,7.385
3768,Lig270,-4.8,3.725,7.197
3769,Lig270,-4.8,2.645,6.859
3770,Lig270,-4.7,4.697,8.548
3771,Lig270,-4.7,3.2760000000000002,4.8839999999999995
3772,Lig271,-6.4,0.0,0.0
3773,Lig271,-6.1,4.152,9.165
3774,Lig271,-6.1,4.815,9.766
3775,Lig271,-6.0,4.079,9.359
3776,Lig271,-5.9,6.744,9.975
3777,Lig271,-5.9,1.9080000000000001,2.69
3778,Lig271,-5.8,2.096,4.034
3779,Lig271,-5.6,3.9730000000000003,7.221
3780,Lig271,-5.5,1.5490000000000002,2.061
3781,Lig271,-5.4,4.9,9.965
3782,Lig271,-5.4,2.4930000000000003,4.387
3783,Lig271,-5.3,3.898,6.735
3784,Lig271,-5.3,4.57,9.941
3785,Lig271,-5.2,4.624,6.564
3786,Lig271,-5.1,3.965,6.121
3787,Lig271,-5.1,8.289,12.172
3788,Lig271,-5.0,5.218999999999999,8.142000000000001
3789,Lig271,-5.0,5.595,7.131
3790,Lig271,-4.8,4.648,9.941
3791,Lig271,-4.7,2.4130000000000003,3.299
3792,Lig272,-6.3,0.0,0.0
3793,Lig272,-6.3,3.931,8.122
3794,Lig272,-6.3,4.202,9.488999999999999
3795,Lig272,-6.2,2.5340000000000003,6.869
3796,Lig272,-6.1,3.9619999999999997,6.5520000000000005
3797,Lig272,-6.1,2.1519999999999997,3.772
3798,Lig272,-6.0,2.862,4.97
3799,Lig272,-5.7,2.9619999999999997,7.532
3800,Lig272,-5.7,6.662000000000001,9.052
3801,Lig272,-5.7,2.8369999999999997,5.327000000000001
3802,Lig272,-5.6,3.377,7.9079999999999995
3803,Lig272,-5.6,7.056,10.197000000000001
3804,Lig272,-5.6,3.082,8.209
3805,Lig272,-5.6,1.7209999999999999,2.255
3806,Lig272,-5.5,4.05,9.17
3807,Lig272,-5.4,4.717,6.962999999999999
3808,Lig272,-5.3,3.511,7.916
3809,Lig272,-5.3,3.6260000000000003,8.939
3810,Lig272,-5.1,2.364,3.812
3811,Lig272,-5.1,4.488,6.312
3812,Lig273,-6.3,0.0,0.0
3813,Lig273,-6.3,3.725,5.867000000000001
3814,Lig273,-6.1,3.6839999999999997,5.8660000000000005
3815,Lig273,-6.0,4.356,8.526
3816,Lig273,-5.9,4.776,8.12
3817,Lig273,-5.9,3.576,5.845
3818,Lig273,-5.9,3.7439999999999998,8.842
3819,Lig273,-5.9,4.883,9.902999999999999
3820,Lig273,-5.8,4.715,8.052999999999999
3821,Lig273,-5.7,3.44,5.0360000000000005
3822,Lig273,-5.7,2.454,5.757999999999999
3823,Lig273,-5.6,3.2439999999999998,7.218999999999999
3824,Lig273,-5.5,4.612,8.138
3825,Lig273,-5.5,4.167,7.898
3826,Lig273,-5.5,5.775,7.353
3827,Lig273,-5.4,3.853,8.099
3828,Lig273,-5.4,6.898,9.96
3829,Lig273,-5.4,5.327999999999999,10.270999999999999
3830,Lig273,-5.3,4.334,6.468
3831,Lig273,-5.1,4.044,7.437
3832,Lig274,-6.6,0.0,0.0
3833,Lig274,-6.3,2.489,3.56
3834,Lig274,-6.3,1.8119999999999998,2.824
3835,Lig274,-6.1,6.2620000000000005,8.367
3836,Lig274,-6.0,6.875,9.245
3837,Lig274,-6.0,4.743,8.128
3838,Lig274,-5.9,6.435,8.611
3839,Lig274,-5.9,4.2330000000000005,6.541
3840,Lig274,-5.8,8.701,10.369000000000002
3841,Lig274,-5.8,3.469,6.737
3842,Lig274,-5.7,4.165,5.99
3843,Lig274,-5.6,6.558,8.378
3844,Lig274,-5.5,10.319,13.087
3845,Lig274,-5.5,11.077,13.392999999999999
3846,Lig274,-5.5,9.014,10.52
3847,Lig274,-5.4,5.138999999999999,7.944
3848,Lig274,-5.1,6.392,9.679
3849,Lig274,-5.1,9.425,12.464
3850,Lig274,-5.1,4.425,7.117999999999999
3851,Lig274,-5.1,7.343,9.719
3852,Lig275,-6.0,0.0,0.0
3853,Lig275,-6.0,2.94,7.775
3854,Lig275,-5.6,5.162999999999999,9.085
3855,Lig275,-5.5,5.303999999999999,8.915
3856,Lig275,-5.5,5.176,8.246
3857,Lig275,-5.2,6.056,10.016
3858,Lig275,-5.2,2.6039999999999996,7.082000000000001
3859,Lig275,-5.0,2.4730000000000003,4.531000000000001
3860,Lig275,-5.0,2.964,6.675
3861,Lig275,-5.0,5.765,8.624
3862,Lig275,-5.0,5.436,7.48
3863,Lig275,-5.0,3.821,8.961
3864,Lig275,-5.0,2.4530000000000003,5.365
3865,Lig275,-4.9,3.3689999999999998,8.562000000000001
3866,Lig275,-4.9,6.343999999999999,8.207
3867,Lig275,-4.8,3.2319999999999998,8.259
3868,Lig275,-4.8,5.724,8.375
3869,Lig275,-4.7,3.734,8.508
3870,Lig275,-4.7,5.367000000000001,7.832999999999999
3871,Lig275,-4.5,2.3409999999999997,4.582
3872,Lig276,-6.0,0.0,0.0
3873,Lig276,-5.9,2.984,7.789
3874,Lig276,-5.8,2.696,4.87
3875,Lig276,-5.6,0.8590000000000001,1.385
3876,Lig276,-5.5,2.6860000000000004,4.945
3877,Lig276,-5.5,2.846,4.81
3878,Lig276,-5.4,3.438,4.936
3879,Lig276,-5.3,3.616,7.5329999999999995
3880,Lig276,-5.2,3.9560000000000004,6.914
3881,Lig276,-5.2,2.745,6.524
3882,Lig276,-5.1,1.263,1.621
3883,Lig276,-5.1,2.2359999999999998,6.728
3884,Lig276,-5.1,3.798,6.079
3885,Lig276,-4.8,2.5,7.152
3886,Lig276,-4.8,2.873,5.797999999999999
3887,Lig276,-4.8,2.029,3.127
3888,Lig276,-4.6,2.313,3.267
3889,Lig276,-4.6,2.677,6.8629999999999995
3890,Lig276,-4.5,2.229,6.562
3891,Lig276,-4.5,3.444,5.651
3892,Lig277,-7.1,0.0,0.0
3893,Lig277,-7.0,2.719,9.133
3894,Lig277,-6.9,3.4010000000000002,5.45
3895,Lig277,-6.6,3.105,5.09
3896,Lig277,-6.6,0.9840000000000001,1.459
3897,Lig277,-6.4,3.208,6.1579999999999995
3898,Lig277,-6.3,4.272,9.509
3899,Lig277,-6.2,3.215,8.895
3900,Lig277,-6.0,4.4639999999999995,8.861
3901,Lig277,-6.0,4.431,9.095
3902,Lig277,-6.0,5.518,7.5
3903,Lig277,-5.9,5.7010000000000005,9.488
3904,Lig277,-5.9,5.196000000000001,9.173
3905,Lig277,-5.9,3.173,4.904
3906,Lig277,-5.8,3.384,6.097
3907,Lig277,-5.8,4.717,9.286
3908,Lig277,-5.8,2.7769999999999997,8.927
3909,Lig277,-5.7,4.473,7.308
3910,Lig277,-5.7,3.6519999999999997,8.775
3911,Lig277,-5.6,5.016,9.927
3912,Lig278,-7.9,0.0,0.0
3913,Lig278,-7.3,7.854,10.974
3914,Lig278,-7.2,9.376,13.679
3915,Lig278,-7.1,1.926,6.7379999999999995
3916,Lig278,-6.8,7.45,9.897
3917,Lig278,-6.7,8.767000000000001,12.525
3918,Lig278,-6.6,8.097000000000001,10.149
3919,Lig278,-6.5,8.585,10.822000000000001
3920,Lig278,-6.4,11.468,14.484000000000002
3921,Lig278,-6.4,9.074,12.607000000000001
3922,Lig278,-6.3,8.258,12.332
3923,Lig278,-6.3,7.152,8.817
3924,Lig278,-6.0,9.656,12.470999999999998
3925,Lig278,-5.9,9.97,12.379000000000001
3926,Lig278,-5.9,6.845,10.077
3927,Lig278,-5.8,7.906000000000001,11.657
3928,Lig278,-5.8,6.874,9.347000000000001
3929,Lig278,-5.8,7.149,10.714
3930,Lig278,-5.7,8.754,12.122
3931,Lig279,-6.7,0.0,0.0
3932,Lig279,-6.3,8.137,11.302999999999999
3933,Lig279,-6.1,10.94,14.84
3934,Lig279,-6.1,8.142999999999999,11.949000000000002
3935,Lig279,-6.0,8.57,12.145999999999999
3936,Lig279,-5.9,3.108,6.647
3937,Lig279,-5.8,2.7110000000000003,4.126
3938,Lig279,-5.8,12.172,13.366
3939,Lig279,-5.8,2.978,7.051
3940,Lig279,-5.5,9.244,12.677999999999999
3941,Lig279,-5.4,10.835,13.698
3942,Lig279,-5.4,9.572000000000001,13.613
3943,Lig279,-5.4,3.299,7.061
3944,Lig279,-5.3,5.874,9.379
3945,Lig279,-5.3,6.739,10.147
3946,Lig279,-5.3,9.479,13.265999999999998
3947,Lig279,-5.2,8.281,11.597999999999999
3948,Lig279,-5.1,9.675,12.477
3949,Lig279,-5.0,4.5089999999999995,7.551
3950,Lig279,-4.9,2.9789999999999996,4.319
3951,Lig27,-7.7,0.0,0.0
3952,Lig27,-7.7,2.081,3.3280000000000003
3953,Lig27,-7.7,1.5759999999999998,2.551
3954,Lig27,-7.6,0.5429999999999999,1.5590000000000002
3955,Lig27,-7.6,4.039,6.0120000000000005
3956,Lig27,-7.5,3.9960000000000004,5.961
3957,Lig27,-7.4,4.3260000000000005,8.363999999999999
3958,Lig27,-7.3,6.996,10.706
3959,Lig27,-7.3,1.472,1.805
3960,Lig27,-7.3,2.7689999999999997,6.1610000000000005
3961,Lig27,-7.1,2.339,5.725
3962,Lig27,-7.1,4.172,9.75
3963,Lig27,-7.0,2.661,9.042
3964,Lig27,-6.9,2.386,8.802
3965,Lig27,-6.8,6.9670000000000005,9.995
3966,Lig27,-6.8,4.702,8.91
3967,Lig27,-6.7,4.575,7.0729999999999995
3968,Lig27,-6.5,4.793,7.107
3969,Lig27,-6.5,3.594,6.537999999999999
3970,Lig27,-6.3,3.9539999999999997,6.794
3971,Lig280,-6.8,0.0,0.0
3972,Lig280,-6.6,3.855,5.709
3973,Lig280,-6.6,3.049,7.567
3974,Lig280,-6.5,2.755,7.22
3975,Lig280,-6.5,4.15,7.3870000000000005
3976,Lig280,-6.4,3.4419999999999997,8.212
3977,Lig280,-6.3,6.126,9.734
3978,Lig280,-6.3,2.57,7.577000000000001
3979,Lig280,-6.2,5.016,8.17
3980,Lig280,-6.1,3.733,6.656000000000001
3981,Lig280,-6.1,5.14,8.363999999999999
3982,Lig280,-6.1,4.821000000000001,7.477
3983,Lig280,-6.1,3.505,6.311
3984,Lig280,-5.9,3.948,7.141
3985,Lig280,-5.9,1.492,1.91
3986,Lig280,-5.8,3.2039999999999997,5.739
3987,Lig280,-5.7,2.5380000000000003,5.72
3988,Lig280,-5.6,5.999,9.333
3989,Lig280,-5.6,4.32,6.606
3990,Lig280,-5.4,2.9130000000000003,6.85
3991,Lig281,-4.9,0.0,0.0
3992,Lig281,-4.8,2.845,4.9639999999999995
3993,Lig281,-4.4,1.636,2.0780000000000003
3994,Lig281,-4.4,3.636,4.712
3995,Lig281,-4.3,2.7889999999999997,4.908
3996,Lig281,-4.3,1.8030000000000002,2.54
3997,Lig281,-4.3,3.575,5.307
3998,Lig281,-4.2,1.709,1.9969999999999999
3999,Lig281,-4.2,2.399,4.325
4000,Lig281,-4.2,5.223,6.933
4001,Lig281,-4.2,2.748,4.406000000000001
4002,Lig281,-4.1,5.4110000000000005,7.792999999999999
4003,Lig281,-4.1,2.47,4.072
4004,Lig281,-4.1,2.747,3.8139999999999996
4005,Lig281,-4.0,2.496,4.848
4006,Lig281,-3.8,6.185,7.999
4007,Lig281,-3.8,4.138,6.027
4008,Lig281,-3.8,2.371,3.792
4009,Lig281,-3.7,5.489,7.692
4010,Lig281,-3.6,5.716,8.443
4011,Lig282,-5.1,0.0,0.0
4012,Lig282,-5.0,1.921,3.915
4013,Lig282,-5.0,2.3169999999999997,3.4560000000000004
4014,Lig282,-4.7,2.241,4.236000000000001
4015,Lig282,-4.6,2.435,5.022
4016,Lig282,-4.6,2.157,4.333
4017,Lig282,-4.5,4.223,5.475
4018,Lig282,-4.5,2.255,4.216
4019,Lig282,-4.4,3.715,5.207999999999999
4020,Lig282,-4.3,3.688,6.077999999999999
4021,Lig282,-4.3,7.669,9.36
4022,Lig282,-4.3,2.022,3.8489999999999998
4023,Lig282,-4.3,2.7060000000000004,4.4910000000000005
4024,Lig282,-4.2,4.527,6.268
4025,Lig282,-4.2,5.4110000000000005,7.691
4026,Lig282,-4.1,3.3560000000000003,4.526
4027,Lig282,-4.0,4.001,6.79
4028,Lig282,-4.0,5.611000000000001,7.374
4029,Lig282,-3.9,5.939,9.022
4030,Lig282,-3.9,3.01,5.5360000000000005
4031,Lig283,-6.3,0.0,0.0
4032,Lig283,-6.0,0.698,1.931
4033,Lig283,-5.9,1.74,6.441
4034,Lig283,-5.8,1.557,3.217
4035,Lig283,-5.7,4.984,9.129
4036,Lig283,-5.6,1.722,6.468
4037,Lig283,-5.4,1.876,6.742000000000001
4038,Lig283,-5.4,8.794,10.856
4039,Lig283,-5.4,3.47,6.825
4040,Lig283,-5.4,2.7880000000000003,6.577000000000001
4041,Lig283,-5.3,2.992,5.816
4042,Lig283,-5.3,2.677,6.638999999999999
4043,Lig283,-5.3,5.141,9.496
4044,Lig283,-5.3,3.7939999999999996,6.386
4045,Lig283,-5.2,5.0569999999999995,9.094
4046,Lig283,-5.1,8.456,10.539000000000001
4047,Lig283,-5.1,2.499,5.787999999999999
4048,Lig283,-5.1,2.86,5.681
4049,Lig283,-4.9,8.797,10.982999999999999
4050,Lig284,-6.8,0.0,0.0
4051,Lig284,-6.5,1.692,3.477
4052,Lig284,-6.4,1.077,1.079
4053,Lig284,-6.3,2.438,6.311
4054,Lig284,-6.2,9.77,11.378
4055,Lig284,-6.1,1.652,2.45
4056,Lig284,-5.8,1.768,6.188
4057,Lig284,-5.8,2.119,6.093999999999999
4058,Lig284,-5.7,3.3160000000000003,4.968999999999999
4059,Lig284,-5.6,9.472000000000001,10.677
4060,Lig284,-5.6,9.937000000000001,12.103
4061,Lig284,-5.5,2.031,3.036
4062,Lig284,-5.4,9.647,11.118
4063,Lig284,-5.4,2.319,4.151
4064,Lig284,-5.4,8.433,11.003
4065,Lig284,-5.4,4.027,7.502999999999999
4066,Lig284,-5.4,2.5789999999999997,4.569
4067,Lig284,-5.4,3.273,5.869
4068,Lig284,-5.3,7.763999999999999,10.109
4069,Lig284,-5.3,3.446,7.197
4070,Lig285,-5.7,0.0,0.0
4071,Lig285,-5.6,2.162,4.056
4072,Lig285,-5.3,1.8530000000000002,3.77
4073,Lig285,-5.0,6.319,8.277000000000001
4074,Lig285,-4.8,5.0,6.907
4075,Lig285,-4.8,2.491,3.9019999999999997
4076,Lig285,-4.8,6.864,8.924
4077,Lig285,-4.8,6.422999999999999,7.957999999999999
4078,Lig285,-4.8,2.398,5.125
4079,Lig285,-4.8,6.94,9.71
4080,Lig285,-4.7,6.205,8.032
4081,Lig285,-4.6,6.322,7.585
4082,Lig285,-4.6,2.642,4.841
4083,Lig285,-4.6,1.8219999999999998,3.056
4084,Lig285,-4.6,3.287,5.24
4085,Lig285,-4.5,3.728,4.979
4086,Lig285,-4.4,3.426,5.5760000000000005
4087,Lig285,-4.4,5.281000000000001,7.686
4088,Lig285,-4.4,4.08,5.235
4089,Lig285,-4.3,3.6039999999999996,5.662999999999999
4090,Lig286,-5.8,0.0,0.0
4091,Lig286,-5.4,1.574,1.68
4092,Lig286,-5.2,1.8419999999999999,3.83
4093,Lig286,-4.8,1.97,4.118
4094,Lig286,-4.8,2.291,4.235
4095,Lig286,-4.7,7.207000000000001,9.655
4096,Lig286,-4.7,1.724,2.497
4097,Lig286,-4.7,1.909,4.107
4098,Lig286,-4.6,9.138,10.11
4099,Lig286,-4.5,6.968999999999999,9.426
4100,Lig286,-4.5,5.403,7.325
4101,Lig286,-4.4,1.97,3.818
4102,Lig286,-4.2,7.192,8.835
4103,Lig286,-4.2,3.699,6.044
4104,Lig286,-4.2,7.382000000000001,8.826
4105,Lig286,-4.1,6.88,9.507
4106,Lig286,-4.0,8.89,10.265999999999998
4107,Lig286,-4.0,6.452999999999999,8.936
4108,Lig286,-4.0,8.331,9.692
4109,Lig286,-3.9,2.759,4.595
4110,Lig287,-5.5,0.0,0.0
4111,Lig287,-4.8,3.992,5.172000000000001
4112,Lig287,-4.7,4.442,5.471
4113,Lig287,-4.6,2.633,3.7460000000000004
4114,Lig287,-4.6,2.7560000000000002,3.842
4115,Lig287,-4.5,4.021,5.162999999999999
4116,Lig287,-4.5,5.771,7.601
4117,Lig287,-4.5,8.318999999999999,9.882
4118,Lig287,-4.4,7.473,8.652000000000001
4119,Lig287,-4.4,4.3260000000000005,5.245
4120,Lig287,-4.4,5.023,6.513
4121,Lig287,-4.2,5.744,7.369
4122,Lig287,-4.2,6.8870000000000005,8.505
4123,Lig287,-4.2,2.58,3.4539999999999997
4124,Lig287,-4.2,2.4659999999999997,3.3489999999999998
4125,Lig287,-4.2,7.376,8.122
4126,Lig287,-4.0,8.269,8.902999999999999
4127,Lig287,-4.0,7.306,8.977
4128,Lig287,-3.9,5.751,6.976
4129,Lig287,-3.9,6.205,7.996
4130,Lig288,-5.4,0.0,0.0
4131,Lig288,-5.0,2.932,4.382
4132,Lig288,-4.7,6.143,7.78
4133,Lig288,-4.7,2.537,2.977
4134,Lig288,-4.7,2.662,4.077
4135,Lig288,-4.5,5.225,7.415
4136,Lig288,-4.3,7.251,8.536
4137,Lig288,-4.3,3.911,5.265
4138,Lig288,-4.3,4.897,6.379
4139,Lig288,-4.3,8.767000000000001,9.831
4140,Lig288,-4.1,5.806,7.776
4141,Lig288,-4.1,4.537,5.962000000000001
4142,Lig288,-4.1,5.204,6.955
4143,Lig288,-4.0,3.265,5.004
4144,Lig288,-4.0,5.52,7.27
4145,Lig288,-4.0,5.045,6.385
4146,Lig288,-4.0,6.6129999999999995,7.5520000000000005
4147,Lig288,-3.9,6.35,7.75
4148,Lig288,-3.8,7.117999999999999,8.45
4149,Lig288,-3.8,3.6310000000000002,4.92
4150,Lig289,-5.1,0.0,0.0
4151,Lig289,-4.9,2.5980000000000003,4.662
4152,Lig289,-4.7,1.903,3.377
4153,Lig289,-4.7,8.943,9.98
4154,Lig289,-4.6,2.09,3.6639999999999997
4155,Lig289,-4.4,1.8130000000000002,3.063
4156,Lig289,-4.4,7.808,8.663
4157,Lig289,-4.4,5.693,7.444
4158,Lig289,-4.2,2.867,5.415
4159,Lig289,-4.2,4.268,6.587999999999999
4160,Lig289,-4.2,8.331,10.102
4161,Lig289,-4.2,2.238,4.463
4162,Lig289,-4.1,2.449,4.1
4163,Lig289,-4.0,6.757000000000001,7.665
4164,Lig289,-3.9,2.7710000000000004,4.808
4165,Lig289,-3.9,3.273,4.6739999999999995
4166,Lig289,-3.8,6.732,8.161
4167,Lig289,-3.8,4.8389999999999995,7.612
4168,Lig289,-3.7,5.38,8.366
4169,Lig289,-3.7,6.349,8.949
4170,Lig28,-7.8,0.0,0.0
4171,Lig28,-7.5,1.859,2.5810000000000004
4172,Lig28,-7.4,2.399,4.4830000000000005
4173,Lig28,-7.4,2.6630000000000003,6.523
4174,Lig28,-7.2,2.247,8.621
