Number,Molecule,Affinity
988,Lig119,-4.31674576
989,Lig119,-4.24637651
990,Lig119,-4.246158599999999
991,Lig119,-4.23751068
992,Lig119,-4.13929033
993,Lig119,-4.13779831
994,Lig119,-4.09171629
995,Lig119,-4.02542591
996,Lig119,-3.99717498
997,Lig119,-3.99172831
998,Lig119,-3.91728115
999,Lig119,-3.90940332
1000,Lig119,-3.84464598
1001,Lig119,-3.83817601
1002,Lig119,-3.82292533
1003,Lig119,-3.79659843
1004,Lig119,-3.76885605
1005,Lig119,-3.73835135
1006,Lig119,-3.66493583
1007,Lig119,-3.57911992
1008,Lig119,-3.50229907
1009,Lig119,-3.49570131
1010,Lig119,-3.47107649
1011,Lig119,-3.40618038
1012,Lig119,-3.39994574
1013,Lig119,-3.3952178999999996
1014,Lig119,-3.32907891
1015,Lig119,-3.31593609
1016,Lig119,-3.30412531
1017,Lig119,-3.29546642
1018,Lig119,-3.28519249
1019,Lig119,-3.27544761
1020,Lig119,-3.25961971
1021,Lig119,-3.24876118
1022,Lig119,-3.21283698
1023,Lig119,-3.14900947
1024,Lig119,-3.11897397
1025,Lig119,-3.01352262
1026,Lig11,-5.59120131
1027,Lig11,-5.22848988
1028,Lig11,-4.98537683
1029,Lig11,-4.96644163
1030,Lig11,-4.85367632
1031,Lig11,-4.76669073
1032,Lig11,-4.75011206
1033,Lig11,-4.68162823
1034,Lig11,-4.60505533
1035,Lig11,-4.5942625999999995
1036,Lig11,-4.40461683
1037,Lig11,-4.36589384
1038,Lig11,-4.3582921
1039,Lig11,-4.33267689
1040,Lig11,-4.24055338
1041,Lig11,-4.21082449
1042,Lig11,-4.20101643
1043,Lig11,-4.19074106
1044,Lig11,-4.16900969
1045,Lig11,-4.131495
1046,Lig11,-4.07834053
1047,Lig11,-4.0329299
1048,Lig11,-3.99738955
1049,Lig11,-3.9883647000000004
1050,Lig11,-3.97942829
1051,Lig11,-3.93356633
1052,Lig11,-3.92831016
1053,Lig11,-3.86482286
1054,Lig11,-3.8195888999999994
1055,Lig11,-3.81494045
1056,Lig11,-3.64683127
1057,Lig11,-3.64156294
1058,Lig11,-3.58152366
1059,Lig11,-3.49531174
1060,Lig11,-3.48882031
1061,Lig11,-3.26673079
1062,Lig11,-3.26476502
1063,Lig11,-3.26086664
1064,Lig11,-3.25978088
1065,Lig11,-3.25794458
1066,Lig11,-3.23907995
1067,Lig11,-3.22274137
1068,Lig11,-3.20259285
1069,Lig11,-3.19569802
1070,Lig11,-3.12209845
1071,Lig11,-3.09472799
1072,Lig11,-3.07697296
1073,Lig11,-3.06195831
1074,Lig11,-3.03947735
1075,Lig11,-2.98950005
1076,Lig120,-5.43996191
1077,Lig120,-5.41362333
1078,Lig120,-5.35652542
1079,Lig120,-5.32792425
1080,Lig120,-5.27599287
1081,Lig120,-5.27313709
1082,Lig120,-5.05312681
1083,Lig120,-4.97134495
1084,Lig120,-4.68379354
1085,Lig120,-4.57271338
1086,Lig120,-4.57125902
1087,Lig120,-4.51906395
1088,Lig120,-4.49280596
1089,Lig120,-4.46549368
1090,Lig120,-4.363936900000001
1091,Lig120,-4.31308508
1092,Lig120,-4.28629971
1093,Lig120,-4.28434086
1094,Lig120,-4.09062099
1095,Lig120,-4.05164909
1096,Lig120,-4.02086115
1097,Lig120,-4.00611448
1098,Lig120,-4.00032043
1099,Lig120,-3.77333999
1100,Lig120,-3.73904419
1101,Lig120,-3.72027659
1102,Lig120,-3.71887279
1103,Lig120,-3.69741225
1104,Lig120,-3.64871836
1105,Lig120,-3.60272408
1106,Lig120,-3.57320976
1107,Lig120,-3.56189346
1108,Lig120,-3.52568769
1109,Lig120,-3.49187183
1110,Lig120,-3.48830247
1111,Lig120,-3.4778377999999996
1112,Lig120,-3.47593975
1113,Lig120,-3.40958643
1114,Lig120,-3.40305662
1115,Lig120,-3.36865354
1116,Lig120,-3.36802888
1117,Lig120,-3.33975196
1118,Lig120,-3.33962417
1119,Lig120,-3.29718542
1120,Lig120,-3.29541659
1121,Lig120,-3.29049993
1122,Lig120,-3.24593663
1123,Lig120,-3.23836732
1124,Lig120,-3.2148726
1125,Lig121,-5.68461895
1126,Lig121,-5.1764617
1127,Lig121,-4.99120378
1128,Lig121,-4.93998003
1129,Lig121,-4.55065107
1130,Lig121,-4.52963018
1131,Lig121,-4.30334377
1132,Lig121,-4.29587746
1133,Lig121,-4.04350948
1134,Lig121,-3.98759818
1135,Lig121,-3.94743204
1136,Lig121,-3.88924003
1137,Lig121,-3.80407476
1138,Lig121,-3.75884032
1139,Lig121,-3.75070882
1140,Lig121,-3.71256208
1141,Lig121,-3.69034791
1142,Lig121,-3.68113446
1143,Lig121,-3.53313923
1144,Lig121,-3.51935196
1145,Lig121,-3.49578071
1146,Lig121,-3.43239808
1147,Lig121,-3.41027236
1148,Lig121,-3.40763617
1149,Lig121,-3.40347362
1150,Lig121,-3.36279345
1151,Lig121,-3.3581059
1152,Lig121,-3.33037186
1153,Lig121,-3.30707097
1154,Lig121,-3.30696368
1155,Lig121,-3.28978133
1156,Lig121,-3.27489543
1157,Lig121,-3.27484751
1158,Lig121,-3.25911951
1159,Lig121,-3.23151183
1160,Lig121,-3.23141289
1161,Lig121,-3.20890641
1162,Lig121,-3.13827896
1163,Lig121,-3.13236737
1164,Lig121,-3.12246609
1165,Lig121,-3.08187342
1166,Lig121,-2.97618341
1167,Lig121,-2.96786785
1168,Lig121,-2.95663571
1169,Lig121,-2.95529079
1170,Lig121,-2.92918205
1171,Lig121,-2.88160157
1172,Lig121,-2.85518551
1173,Lig121,-2.83281922
1174,Lig122,-6.77473068
1175,Lig122,-5.34416962
1176,Lig122,-4.58359385
1177,Lig122,-4.58165026
1178,Lig122,-4.44321918
1179,Lig122,-4.40539169
1180,Lig122,-4.38902617
1181,Lig122,-4.37736464
1182,Lig122,-4.34194183
1183,Lig122,-4.31123018
1184,Lig122,-4.24592733
1185,Lig122,-4.20659924
1186,Lig122,-4.0577631
1187,Lig122,-4.04218626
1188,Lig122,-3.9606657
1189,Lig122,-3.87739778
1190,Lig122,-3.84956336
1191,Lig122,-3.83275843
1192,Lig123,-6.16221046
1193,Lig123,-5.30747318
1194,Lig123,-5.22219181
1195,Lig123,-5.15720081
1196,Lig123,-5.06393814
1197,Lig123,-4.99659538
1198,Lig123,-4.93344545
1199,Lig123,-4.80060816
1200,Lig123,-4.75352573
1201,Lig123,-4.65812683
1202,Lig123,-4.62291479
1203,Lig123,-4.43938589
1204,Lig123,-4.31764221
1205,Lig123,-4.31446028
1206,Lig123,-4.21864843
1207,Lig123,-4.18521643
1208,Lig123,-4.09988928
1209,Lig123,-4.07475996
1210,Lig123,-3.99878979
1211,Lig123,-3.96769452
1212,Lig123,-3.89778519
1213,Lig123,-3.86818957
1214,Lig123,-3.8652339
1215,Lig123,-3.79482222
1216,Lig123,-3.71124482
1217,Lig123,-3.64952803
1218,Lig123,-3.60580063
1219,Lig123,-3.57036614
1220,Lig123,-3.53725362
1221,Lig123,-3.53530383
1222,Lig123,-3.52371883
1223,Lig123,-3.50988889
1224,Lig123,-3.50530672
1225,Lig123,-3.49299955
1226,Lig123,-3.44836736
1227,Lig123,-3.43849206
1228,Lig123,-3.42558479
1229,Lig123,-3.41742945
1230,Lig123,-3.4036727
1231,Lig123,-3.39903378
1232,Lig123,-3.3047843
1233,Lig123,-3.27461505
1234,Lig123,-3.25844526
1235,Lig123,-3.25474524
1236,Lig123,-3.23582458
1237,Lig123,-3.220541
1238,Lig124,-5.1247921
1239,Lig124,-4.97437954
1240,Lig124,-4.85469818
1241,Lig124,-4.84381771
1242,Lig124,-4.35467052
1243,Lig124,-4.20279074
1244,Lig124,-4.20133066
1245,Lig124,-4.19457626
1246,Lig124,-4.05850744
1247,Lig124,-3.95675325
1248,Lig124,-3.89139748
1249,Lig124,-3.88181543
1250,Lig124,-3.8470912000000004
1251,Lig124,-3.68325591
1252,Lig124,-3.6195190000000004
1253,Lig124,-3.59304762
1254,Lig124,-3.58179712
1255,Lig124,-3.54312921
1256,Lig124,-3.53577733
1257,Lig124,-3.50069356
1258,Lig124,-3.50032926
1259,Lig124,-3.47579813
1260,Lig124,-3.44582391
1261,Lig124,-3.43734598
1262,Lig124,-3.42144108
1263,Lig124,-3.34492826
1264,Lig124,-3.31610155
1265,Lig124,-3.28858852
1266,Lig124,-3.27477765
1267,Lig124,-3.25060868
1268,Lig124,-3.19359636
1269,Lig124,-3.18938446
1270,Lig124,-3.16428113
1271,Lig124,-3.15321016
1272,Lig124,-3.13649321
1273,Lig124,-3.12976646
1274,Lig124,-3.11960411
1275,Lig124,-3.07213831
1276,Lig124,-3.06889439
1277,Lig124,-3.06268048
1278,Lig124,-2.97869873
1279,Lig124,-2.94886279
1280,Lig124,-2.90231991
1281,Lig124,-2.82284856
1282,Lig124,-2.80617714
1283,Lig124,-2.76607847
1284,Lig124,-2.76392841
1285,Lig124,-2.71581936
1286,Lig124,-2.70775557
1287,Lig125,-5.46638489
1288,Lig125,-5.34905148
1289,Lig125,-4.79470491
1290,Lig125,-4.75752306
1291,Lig125,-4.74164724
1292,Lig125,-4.4756279
1293,Lig125,-4.42657232
1294,Lig125,-4.25593758
1295,Lig125,-4.25533152
1296,Lig125,-4.224831099999999
1297,Lig125,-4.18938017
1298,Lig125,-4.13784742
1299,Lig125,-4.12976885
1300,Lig125,-4.1123332999999995
1301,Lig125,-4.01401472
1302,Lig125,-3.91393209
1303,Lig125,-3.90058994
1304,Lig125,-3.90004373
1305,Lig125,-3.89497423
1306,Lig125,-3.84037757
1307,Lig125,-3.8154633000000002
1308,Lig125,-3.81077886
1309,Lig125,-3.78373575
1310,Lig125,-3.72383213
1311,Lig125,-3.70091414
1312,Lig125,-3.66323829
1313,Lig125,-3.65308213
1314,Lig125,-3.65198255
1315,Lig125,-3.61264396
1316,Lig125,-3.59494567
1317,Lig125,-3.54215765
1318,Lig125,-3.51640201
1319,Lig125,-3.47693563
1320,Lig125,-3.45910287
1321,Lig125,-3.38184404
1322,Lig125,-3.35814238
1323,Lig125,-3.32168674
1324,Lig125,-3.30906916
1325,Lig125,-3.27525783
1326,Lig125,-3.26449394
1327,Lig125,-3.26433372
1328,Lig125,-3.21188331
1329,Lig125,-3.20096755
1330,Lig125,-3.18748641
1331,Lig125,-3.18102384
1332,Lig125,-3.11461592
1333,Lig125,-3.10295796
1334,Lig125,-3.00968647
1335,Lig125,-2.99795079
1336,Lig125,-2.91052175
1337,Lig126,-4.8073349
1338,Lig126,-4.52614784
1339,Lig126,-4.48900461
1340,Lig126,-4.46093225
1341,Lig126,-4.34066582
1342,Lig126,-4.28927946
1343,Lig126,-4.252770900000001
1344,Lig126,-4.24629784
1345,Lig126,-4.20558262
1346,Lig126,-4.16455698
1347,Lig126,-4.12656212
1348,Lig126,-4.11699057
1349,Lig126,-3.96738958
1350,Lig126,-3.78085518
1351,Lig126,-3.64665198
1352,Lig126,-3.6324501000000002
1353,Lig126,-3.59387803
1354,Lig126,-3.59146571
1355,Lig126,-3.55259204
1356,Lig126,-3.52709913
1357,Lig126,-3.51735425
1358,Lig126,-3.49379134
1359,Lig126,-3.49278498
1360,Lig126,-3.39329267
1361,Lig126,-3.37069702
1362,Lig126,-3.35545945
1363,Lig126,-3.31022501
1364,Lig126,-3.29828191
1365,Lig126,-3.29698777
1366,Lig126,-3.29441786
1367,Lig126,-3.28358412
1368,Lig126,-3.26965356
1369,Lig126,-3.26095748
1370,Lig126,-3.21760416
1371,Lig126,-3.1931901000000003
1372,Lig126,-3.18242931
1373,Lig126,-3.15755153
1374,Lig126,-3.13436246
1375,Lig126,-3.13110876
1376,Lig126,-3.10831261
1377,Lig126,-3.0917356
1378,Lig126,-3.00844288
1379,Lig126,-2.99272609
1380,Lig126,-2.98750162
1381,Lig126,-2.94549465
1382,Lig126,-2.89142847
1383,Lig126,-2.78779125
1384,Lig126,-2.72871089
1385,Lig126,-2.69950414
1386,Lig127,-5.31491709
1387,Lig127,-5.262887
1388,Lig127,-5.22771597
1389,Lig127,-4.48939419
1390,Lig127,-4.45689487
1391,Lig127,-4.36382484
1392,Lig127,-4.33197117
1393,Lig127,-4.21313238
1394,Lig127,-4.20100975
1395,Lig127,-4.05280256
1396,Lig127,-3.99331069
1397,Lig127,-3.92849398
1398,Lig127,-3.91715336
1399,Lig127,-3.75179195
1400,Lig127,-3.70898986
1401,Lig127,-3.65710878
1402,Lig127,-3.64182377
1403,Lig127,-3.5754745000000003
1404,Lig127,-3.56559134
1405,Lig127,-3.55173612
1406,Lig127,-3.53678226
1407,Lig127,-3.52280569
1408,Lig127,-3.48515391
1409,Lig127,-3.38876939
1410,Lig127,-3.37623477
1411,Lig127,-3.31777167
1412,Lig127,-3.29829645
1413,Lig127,-3.28257275
1414,Lig127,-3.27959132
1415,Lig127,-3.27007389
1416,Lig127,-3.26886415
1417,Lig127,-3.2277081
1418,Lig127,-3.21625876
1419,Lig127,-3.18510127
1420,Lig127,-3.17709064
1421,Lig127,-3.14431214
1422,Lig127,-3.13120842
1423,Lig127,-3.11148334
1424,Lig127,-3.09029794
1425,Lig127,-3.06748962
1426,Lig127,-3.03896141
1427,Lig127,-3.02905774
1428,Lig127,-3.0241158
1429,Lig127,-3.00870323
1430,Lig127,-2.96064448
1431,Lig127,-2.92242122
1432,Lig127,-2.89209628
1433,Lig127,-2.87981939
1434,Lig127,-2.83231926
1435,Lig127,-2.64708424
1436,Lig128,-6.21873331
1437,Lig128,-5.49454975
1438,Lig128,-5.27703428
1439,Lig128,-5.18862581
1440,Lig128,-4.71212721
1441,Lig128,-4.65799618
1442,Lig128,-4.56510305
1443,Lig128,-4.37628603
1444,Lig128,-4.36593246
1445,Lig128,-4.35276604
1446,Lig128,-4.03859663
1447,Lig128,-4.01122761
1448,Lig128,-3.94727588
1449,Lig128,-3.8895247000000004
1450,Lig128,-3.87818193
1451,Lig128,-3.86571956
1452,Lig128,-3.85578227
1453,Lig128,-3.828578
1454,Lig128,-3.80373454
1455,Lig128,-3.76628304
1456,Lig128,-3.73394179
1457,Lig128,-3.71098113
1458,Lig128,-3.65847564
1459,Lig128,-3.63687778
1460,Lig128,-3.63560915
1461,Lig128,-3.59426236
1462,Lig128,-3.57063341
1463,Lig128,-3.52014804
1464,Lig128,-3.50124264
1465,Lig128,-3.49335766
1466,Lig128,-3.48587394
1467,Lig128,-3.48130989
1468,Lig128,-3.45252299
1469,Lig128,-3.43085933
1470,Lig128,-3.33918595
1471,Lig128,-3.33550668
1472,Lig128,-3.32157803
1473,Lig128,-3.31887364
1474,Lig128,-3.31540442
1475,Lig128,-3.30641198
1476,Lig128,-3.30241203
1477,Lig128,-3.29738593
1478,Lig128,-3.26470017
1479,Lig128,-3.26370239
1480,Lig128,-3.25534248
1481,Lig128,-3.24590015
1482,Lig128,-3.23489904
1483,Lig128,-3.21948314
1484,Lig129,-5.12792873
1485,Lig129,-4.99433851
1486,Lig129,-4.97687244
1487,Lig129,-4.65638924
1488,Lig129,-4.65287828
1489,Lig129,-4.58242083
1490,Lig129,-4.53219271
1491,Lig129,-4.47751665
1492,Lig129,-4.38912344
1493,Lig129,-4.36505508
1494,Lig129,-4.34762144
1495,Lig129,-4.30345821
1496,Lig129,-4.22153568
1497,Lig129,-4.12300539
1498,Lig129,-4.09331512
1499,Lig129,-4.0875330000000005
1500,Lig129,-3.99688601
1501,Lig129,-3.90157461
1502,Lig129,-3.81477976
1503,Lig129,-3.70124197
1504,Lig129,-3.68318892
1505,Lig129,-3.6235497000000003
1506,Lig129,-3.57117105
1507,Lig129,-3.56754279
1508,Lig129,-3.46488094
1509,Lig129,-3.42910099
1510,Lig129,-3.3980763
1511,Lig129,-3.38341451
1512,Lig129,-3.34222865
1513,Lig129,-3.25201154
1514,Lig129,-3.22271132
1515,Lig129,-3.22250509
1516,Lig129,-3.21053505
1517,Lig129,-3.18440032
1518,Lig129,-3.1666522
1519,Lig129,-3.14646673
1520,Lig129,-3.13378382
1521,Lig129,-3.08919883
1522,Lig129,-3.08389878
1523,Lig129,-3.0784514
1524,Lig129,-3.01500106
1525,Lig129,-2.99929094
1526,Lig129,-2.99887371
1527,Lig129,-2.99515343
1528,Lig129,-2.99099541
1529,Lig129,-2.93604541
1530,Lig129,-2.93188858
1531,Lig129,-2.92861986
1532,Lig129,-2.89725018
1533,Lig129,-2.84368992
1534,Lig12,-5.6943903
1535,Lig12,-5.31607676
1536,Lig12,-5.04094267
1537,Lig12,-4.97094727
1538,Lig12,-4.87370586
1539,Lig12,-4.83892822
1540,Lig12,-4.81031418
1541,Lig12,-4.74464846
1542,Lig12,-4.74342966
1543,Lig12,-4.72174311
1544,Lig12,-4.61311483
1545,Lig12,-4.60722446
1546,Lig12,-4.24058533
1547,Lig12,-4.17369938
1548,Lig12,-4.12184334
1549,Lig12,-4.04696703
1550,Lig12,-3.99323463
1551,Lig12,-3.8074894
1552,Lig12,-3.80608058
1553,Lig12,-3.76391244
1554,Lig12,-3.71656466
1555,Lig12,-3.67342567
1556,Lig12,-3.6507504
1557,Lig12,-3.60677409
1558,Lig12,-3.60363293
1559,Lig12,-3.5963254
1560,Lig12,-3.58869791
1561,Lig12,-3.58109212
1562,Lig12,-3.58100796
1563,Lig12,-3.48449898
1564,Lig12,-3.42013192
1565,Lig12,-3.38891864
1566,Lig12,-3.37779331
1567,Lig12,-3.35170889
1568,Lig12,-3.34838033
1569,Lig12,-3.2886703
1570,Lig12,-3.23486614
1571,Lig12,-3.20575976
1572,Lig12,-3.18289375
1573,Lig12,-3.17022419
1574,Lig12,-3.11418915
1575,Lig12,-3.07204485
1576,Lig12,-3.05786276
1577,Lig12,-3.05555344
1578,Lig12,-2.99054694
1579,Lig12,-2.98180699
1580,Lig12,-2.94785643
1581,Lig12,-2.92303586
1582,Lig12,-2.92033172
1583,Lig130,-6.22237492
1584,Lig130,-5.47131824
1585,Lig130,-5.12879467
1586,Lig130,-4.9768815
1587,Lig130,-4.77378225
1588,Lig130,-4.73097038
1589,Lig130,-4.70828676
1590,Lig130,-4.64340353
1591,Lig130,-4.20247841
1592,Lig130,-4.052423
1593,Lig130,-4.04084682
1594,Lig130,-3.97804213
1595,Lig130,-3.97660208
1596,Lig130,-3.92607355
1597,Lig130,-3.91824865
1598,Lig130,-3.9173758000000003
1599,Lig130,-3.86985636
1600,Lig130,-3.84234619
1601,Lig130,-3.80546379
1602,Lig130,-3.78163075
1603,Lig130,-3.69899487
1604,Lig130,-3.66019225
1605,Lig130,-3.64381838
1606,Lig130,-3.60936403
1607,Lig130,-3.60038543
1608,Lig130,-3.6003015
1609,Lig130,-3.5935626000000003
1610,Lig130,-3.54368019
1611,Lig130,-3.53157616
1612,Lig130,-3.51155901
1613,Lig130,-3.46672893
1614,Lig130,-3.43639469
1615,Lig130,-3.41840982
1616,Lig130,-3.38006854
1617,Lig130,-3.34232926
1618,Lig130,-3.33724451
1619,Lig130,-3.31235147
1620,Lig130,-3.29879713
1621,Lig130,-3.28168678
1622,Lig130,-3.22815275
1623,Lig131,-5.22386503
1624,Lig131,-4.72534847
1625,Lig131,-4.57537031
1626,Lig131,-4.51530027
1627,Lig131,-4.51221752
1628,Lig131,-4.47543812
1629,Lig131,-4.47311115
1630,Lig131,-4.42607355
1631,Lig131,-4.26285172
1632,Lig131,-4.24704075
1633,Lig131,-4.216322900000001
1634,Lig131,-4.05192709
1635,Lig131,-4.02418423
1636,Lig131,-4.01249123
1637,Lig131,-3.99843311
1638,Lig131,-3.88910103
1639,Lig131,-3.76132941
1640,Lig131,-3.62248826
1641,Lig131,-3.58976245
1642,Lig131,-3.58681631
1643,Lig131,-3.57037163
1644,Lig131,-3.56745696
1645,Lig131,-3.46371603
1646,Lig131,-3.42750454
1647,Lig131,-3.28692269
1648,Lig131,-3.23358488
1649,Lig131,-3.21299624
1650,Lig131,-3.17536259
1651,Lig131,-3.15040493
1652,Lig131,-3.13029218
1653,Lig131,-3.12402296
1654,Lig131,-3.12330604
1655,Lig131,-3.07679391
1656,Lig131,-3.07413483
1657,Lig131,-3.03983593
1658,Lig131,-3.00752854
1659,Lig131,-3.00413299
1660,Lig131,-2.95363379
1661,Lig131,-2.89910793
1662,Lig131,-2.89109111
1663,Lig131,-2.88748932
1664,Lig131,-2.88587165
1665,Lig131,-2.87436342
1666,Lig131,-2.86716437
1667,Lig131,-2.85657048
1668,Lig131,-2.81654143
1669,Lig131,-2.77979732
1670,Lig131,-2.7762897
1671,Lig131,-2.64621067
1672,Lig131,-2.64469528
1673,Lig132,-5.39090681
1674,Lig132,-4.65785503
1675,Lig132,-4.640384200000001
1676,Lig132,-4.4836731
1677,Lig132,-4.41174459
1678,Lig132,-4.386511799999999
1679,Lig132,-4.28599453
1680,Lig132,-4.2676692
1681,Lig132,-4.18167114
1682,Lig132,-4.15869761
1683,Lig132,-4.006338599999999
1684,Lig132,-3.99933028
1685,Lig132,-3.98472786
1686,Lig132,-3.87498736
1687,Lig132,-3.76121926
1688,Lig132,-3.75046301
1689,Lig132,-3.72760439
1690,Lig132,-3.60495377
1691,Lig132,-3.58484817
1692,Lig132,-3.52208591
1693,Lig132,-3.43913555
1694,Lig132,-3.37629557
1695,Lig132,-3.32813764
1696,Lig132,-3.27413225
1697,Lig132,-3.27062464
1698,Lig132,-3.24370193
1699,Lig132,-3.14026928
1700,Lig132,-3.12017536
1701,Lig132,-3.06902051
1702,Lig132,-3.02654052
1703,Lig132,-3.0142808
1704,Lig132,-2.96699476
1705,Lig132,-2.94846582
1706,Lig132,-2.92682314
1707,Lig132,-2.90949941
1708,Lig132,-2.9079330000000003
1709,Lig132,-2.85887885
1710,Lig132,-2.81525517
1711,Lig132,-2.81153679
1712,Lig132,-2.81132841
1713,Lig132,-2.81031179
1714,Lig132,-2.78908777
1715,Lig132,-2.74228406
1716,Lig132,-2.73312402
1717,Lig132,-2.73174453
1718,Lig132,-2.72898531
1719,Lig132,-2.72489905
1720,Lig132,-2.54607415
1721,Lig132,-2.54388642
1722,Lig132,-2.51976967
1723,Lig133,-5.05178165
1724,Lig133,-4.83949327
1725,Lig133,-4.62174416
1726,Lig133,-4.57558584
1727,Lig133,-4.46160603
1728,Lig133,-4.44287872
1729,Lig133,-4.42145538
1730,Lig133,-4.26540852
1731,Lig133,-4.10393476
1732,Lig133,-4.05096197
1733,Lig133,-4.00250483
1734,Lig133,-3.95210052
1735,Lig133,-3.91846609
1736,Lig133,-3.91338849
1737,Lig133,-3.84520578
1738,Lig133,-3.84237742
1739,Lig133,-3.78405499
1740,Lig133,-3.74181652
1741,Lig133,-3.7008902999999997
1742,Lig133,-3.68872356
1743,Lig133,-3.67204809
1744,Lig133,-3.61058307
1745,Lig133,-3.56679893
1746,Lig133,-3.54137874
1747,Lig133,-3.48541832
1748,Lig133,-3.45911121
1749,Lig133,-3.4565227
1750,Lig133,-3.3936975
1751,Lig133,-3.39261818
1752,Lig133,-3.32481742
1753,Lig133,-3.32208133
1754,Lig133,-3.22617102
1755,Lig133,-3.22333837
1756,Lig133,-3.20374465
1757,Lig133,-3.17241573
1758,Lig133,-3.16910744
1759,Lig133,-3.15250063
1760,Lig133,-3.14435458
1761,Lig133,-3.14157844
1762,Lig133,-3.10485601
1763,Lig133,-3.10279393
1764,Lig133,-3.09400558
1765,Lig133,-3.07035542
1766,Lig133,-3.05496335
1767,Lig133,-3.03880334
1768,Lig133,-3.03419375
1769,Lig133,-3.02518773
1770,Lig133,-2.97914362
1771,Lig133,-2.90934563
1772,Lig133,-2.82661271
1773,Lig134,-5.01714325
1774,Lig134,-4.98623943
1775,Lig134,-4.74658918
1776,Lig134,-4.7201314000000005
1777,Lig134,-4.34328699
1778,Lig134,-4.13586092
1779,Lig134,-4.05199242
1780,Lig134,-4.04464197
1781,Lig134,-4.0367341
1782,Lig134,-3.8334135999999996
1783,Lig134,-3.81136131
1784,Lig134,-3.80948949
1785,Lig134,-3.67490935
1786,Lig134,-3.63680458
1787,Lig134,-3.62090683
1788,Lig134,-3.5935111000000006
1789,Lig134,-3.58213377
1790,Lig134,-3.57218695
1791,Lig134,-3.49923062
1792,Lig134,-3.4809525000000003
1793,Lig134,-3.44890785
1794,Lig134,-3.39211273
1795,Lig134,-3.37520123
1796,Lig134,-3.37385273
1797,Lig134,-3.36962056
1798,Lig134,-3.36608243
1799,Lig134,-3.3431437000000006
1800,Lig134,-3.26311851
1801,Lig134,-3.24155331
1802,Lig134,-3.22163701
1803,Lig134,-3.20656848
1804,Lig134,-3.19951963
1805,Lig134,-3.18907905
1806,Lig134,-3.18648434
1807,Lig134,-3.15424323
1808,Lig134,-3.14877272
1809,Lig134,-3.12987757
1810,Lig134,-3.12969708
1811,Lig134,-3.0427568
1812,Lig134,-2.99847436
1813,Lig134,-2.99696064
1814,Lig134,-2.99389863
1815,Lig134,-2.98253489
1816,Lig134,-2.94406319
1817,Lig134,-2.8846662
1818,Lig134,-2.86201882
1819,Lig134,-2.85149121
1820,Lig134,-2.83454776
1821,Lig134,-2.79239511
1822,Lig134,-2.73440003
1823,Lig135,-4.48516178
1824,Lig135,-4.3024044
1825,Lig135,-4.15488291
1826,Lig135,-4.13659763
1827,Lig135,-4.10105228
1828,Lig135,-4.03472996
1829,Lig135,-3.93037152
1830,Lig135,-3.89829087
1831,Lig135,-3.8539331
1832,Lig135,-3.82742858
1833,Lig135,-3.78900051
1834,Lig135,-3.7573595
1835,Lig135,-3.68935132
1836,Lig135,-3.68363953
1837,Lig135,-3.64699078
1838,Lig135,-3.64283037
1839,Lig135,-3.57539868
1840,Lig135,-3.52405977
1841,Lig135,-3.42867732
1842,Lig135,-3.35903096
1843,Lig135,-3.30580235
1844,Lig135,-3.25420141
1845,Lig135,-3.24215055
1846,Lig135,-3.20776391
1847,Lig135,-3.18503976
1848,Lig135,-3.18072295
1849,Lig135,-3.1663208
1850,Lig135,-3.12777519
1851,Lig135,-3.09888363
1852,Lig135,-3.0921855
1853,Lig135,-3.08467412
1854,Lig135,-3.0506835
1855,Lig135,-3.03702235
1856,Lig135,-3.01143265
1857,Lig135,-2.97863698
1858,Lig135,-2.9659636000000003
1859,Lig135,-2.96236348
1860,Lig135,-2.89299059
1861,Lig135,-2.86795449
1862,Lig135,-2.84762478
1863,Lig135,-2.8332355
1864,Lig135,-2.81856894
1865,Lig135,-2.76651502
1866,Lig135,-2.72896576
1867,Lig135,-2.7212956000000004
1868,Lig135,-2.69093084
1869,Lig135,-2.6876421
1870,Lig135,-2.61935902
1871,Lig135,-2.61778903
1872,Lig136,-4.8043623
1873,Lig136,-4.792943
1874,Lig136,-4.72242498
1875,Lig136,-4.5913372
1876,Lig136,-4.53184414
1877,Lig136,-4.46216965
1878,Lig136,-4.41662502
1879,Lig136,-4.21079826
1880,Lig136,-4.07001495
1881,Lig136,-4.00739288
1882,Lig136,-3.81439614
1883,Lig136,-3.77717423
1884,Lig136,-3.56598616
1885,Lig136,-3.53280258
1886,Lig136,-3.49582839
1887,Lig136,-3.4875555
1888,Lig136,-3.47904682
1889,Lig136,-3.43385911
1890,Lig136,-3.4089612999999996
1891,Lig136,-3.33770013
1892,Lig136,-3.28112698
1893,Lig136,-3.24468589
1894,Lig136,-3.21566129
1895,Lig136,-3.21057725
1896,Lig136,-3.20421767
1897,Lig136,-3.17636275
1898,Lig136,-3.17497802
1899,Lig136,-3.15349078
1900,Lig136,-3.10596752
1901,Lig136,-3.07662392
1902,Lig136,-3.06585312
1903,Lig136,-3.06513214
1904,Lig136,-3.02111578
1905,Lig136,-2.9914967999999997
1906,Lig136,-2.98242712
1907,Lig136,-2.92178917
