Number,Molecule,Affinity
4037,Lig176,-3.86015701
4038,Lig176,-3.55970573
4039,Lig176,-3.5445497
4040,Lig176,-3.52162194
4041,Lig176,-3.46125603
4042,Lig176,-3.44419956
4043,Lig176,-3.44108915
4044,Lig176,-3.41988683
4045,Lig176,-3.30599189
4046,Lig176,-3.29235697
4047,Lig176,-3.26785541
4048,Lig176,-3.25552964
4049,Lig176,-3.24271202
4050,Lig176,-3.20254135
4051,Lig176,-3.177634
4052,Lig176,-3.14222217
4053,Lig176,-3.11776161
4054,Lig176,-3.11236215
4055,Lig176,-3.09939909
4056,Lig176,-3.08167768
4057,Lig176,-3.06109166
4058,Lig176,-3.05477285
4059,Lig176,-3.04998732
4060,Lig176,-3.00593495
4061,Lig176,-3.00551724
4062,Lig176,-2.98661828
4063,Lig176,-2.97433829
4064,Lig176,-2.95963311
4065,Lig176,-2.93608046
4066,Lig176,-2.93222022
4067,Lig176,-2.92698884
4068,Lig176,-2.91275454
4069,Lig176,-2.90725255
4070,Lig176,-2.8722024
4071,Lig176,-2.87166286
4072,Lig176,-2.80855227
4073,Lig176,-2.8069346
4074,Lig176,-2.74689174
4075,Lig176,-2.72573566
4076,Lig176,-2.70899272
4077,Lig176,-2.65727067
4078,Lig176,-2.62808681
4079,Lig177,-5.48413706
4080,Lig177,-5.32728672
4081,Lig177,-4.96889305
4082,Lig177,-4.87398481
4083,Lig177,-4.36212063
4084,Lig177,-4.3367157
4085,Lig177,-4.29940987
4086,Lig177,-4.26875019
4087,Lig177,-4.18808889
4088,Lig177,-4.11588097
4089,Lig177,-4.06809092
4090,Lig177,-3.88039207
4091,Lig177,-3.79607797
4092,Lig177,-3.79230666
4093,Lig177,-3.70828795
4094,Lig177,-3.60980558
4095,Lig177,-3.47475529
4096,Lig177,-3.46678543
4097,Lig177,-3.39472461
4098,Lig177,-3.38561153
4099,Lig177,-3.3506341
4100,Lig177,-3.3076942000000003
4101,Lig177,-3.2874999
4102,Lig177,-3.1883986
4103,Lig177,-3.1590147
4104,Lig177,-3.13218236
4105,Lig177,-3.04199767
4106,Lig177,-2.99013686
4107,Lig177,-2.96499467
4108,Lig177,-2.96103525
4109,Lig177,-2.94098592
4110,Lig177,-2.93713546
4111,Lig177,-2.92376471
4112,Lig177,-2.89865851
4113,Lig177,-2.89607787
4114,Lig177,-2.88854861
4115,Lig177,-2.7803371
4116,Lig177,-2.77456427
4117,Lig177,-2.75775146
4118,Lig177,-2.75573254
4119,Lig177,-2.72494578
4120,Lig177,-2.70907116
4121,Lig177,-2.66771722
4122,Lig177,-2.66220403
4123,Lig177,-2.61696649
4124,Lig177,-2.61582017
4125,Lig177,-2.58391428
4126,Lig177,-2.56180239
4127,Lig177,-2.49837112
4128,Lig178,-5.27004862
4129,Lig178,-4.441782
4130,Lig178,-4.41771746
4131,Lig178,-4.38859797
4132,Lig178,-4.23113203
4133,Lig178,-4.22060299
4134,Lig178,-4.13279247
4135,Lig178,-3.97781253
4136,Lig178,-3.88139105
4137,Lig178,-3.85384369
4138,Lig178,-3.83635712
4139,Lig178,-3.75784302
4140,Lig178,-3.65817547
4141,Lig178,-3.54107666
4142,Lig178,-3.42543721
4143,Lig178,-3.4090817
4144,Lig178,-3.38722205
4145,Lig178,-3.34759402
4146,Lig178,-3.29479599
4147,Lig178,-3.2656033
4148,Lig178,-3.222049
4149,Lig178,-3.21439433
4150,Lig178,-3.13620639
4151,Lig178,-3.11473513
4152,Lig178,-3.10433912
4153,Lig178,-3.09013343
4154,Lig178,-3.07880139
4155,Lig178,-3.06484365
4156,Lig178,-3.04100466
4157,Lig178,-3.01993108
4158,Lig178,-2.99898553
4159,Lig178,-2.9986167
4160,Lig178,-2.96132588
4161,Lig178,-2.94473362
4162,Lig178,-2.91546965
4163,Lig178,-2.90423512
4164,Lig178,-2.88584423
4165,Lig178,-2.85150528
4166,Lig178,-2.84280896
4167,Lig178,-2.81342411
4168,Lig178,-2.80628514
4169,Lig178,-2.80273914
4170,Lig178,-2.79303169
4171,Lig178,-2.78732705
4172,Lig178,-2.68710732
4173,Lig178,-2.68691182
4174,Lig178,-2.63961554
4175,Lig178,-2.63321638
4176,Lig178,-2.61880994
4177,Lig178,-2.57715583
4178,Lig179,-7.28359842
4179,Lig179,-5.89060688
4180,Lig179,-5.41891336
4181,Lig179,-5.40695
4182,Lig179,-5.34345675
4183,Lig179,-5.17724419
4184,Lig179,-5.02759743
4185,Lig179,-4.81655931
4186,Lig179,-4.7704339000000004
4187,Lig179,-4.72135973
4188,Lig179,-4.50068378
4189,Lig179,-4.49083519
4190,Lig179,-4.31367159
4191,Lig179,-4.31200075
4192,Lig179,-4.31086111
4193,Lig179,-4.30504608
4194,Lig179,-4.2975688
4195,Lig17,-5.76498365
4196,Lig17,-5.22091341
4197,Lig17,-5.21383476
4198,Lig17,-5.12220478
4199,Lig17,-4.96251631
4200,Lig17,-4.95853186
4201,Lig17,-4.92831278
4202,Lig17,-4.92304325
4203,Lig17,-4.89288282
4204,Lig17,-4.87778997
4205,Lig17,-4.87556839
4206,Lig17,-4.79547501
4207,Lig17,-4.70826387
4208,Lig17,-4.70424509
4209,Lig17,-4.65683651
4210,Lig17,-4.55083656
4211,Lig17,-4.49020576
4212,Lig17,-4.43865156
4213,Lig17,-4.39448881
4214,Lig17,-4.36333036
4215,Lig17,-4.36039877
4216,Lig17,-4.35875607
4217,Lig17,-4.32237434
4218,Lig17,-4.32116508
4219,Lig17,-4.21350002
4220,Lig17,-4.2049818
4221,Lig17,-4.19566727
4222,Lig17,-4.17574215
4223,Lig17,-4.08101177
4224,Lig17,-3.92802429
4225,Lig17,-3.90300345
4226,Lig17,-3.82875943
4227,Lig17,-3.81403637
4228,Lig17,-3.76969266
4229,Lig17,-3.76237321
4230,Lig17,-3.7071898
4231,Lig17,-3.69207215
4232,Lig17,-3.68837571
4233,Lig17,-3.66450405
4234,Lig17,-3.64364314
4235,Lig17,-3.63340139
4236,Lig17,-3.62952995
4237,Lig17,-3.6266879999999997
4238,Lig17,-3.57845259
4239,Lig17,-3.54076576
4240,Lig17,-3.53198957
4241,Lig17,-3.43345213
4242,Lig17,-3.41675973
4243,Lig17,-3.3563652000000004
4244,Lig180,-5.13935566
4245,Lig180,-4.99526978
4246,Lig180,-4.85425663
4247,Lig180,-4.698460099999999
4248,Lig180,-4.56567812
4249,Lig180,-4.56199169
4250,Lig180,-4.53212643
4251,Lig180,-4.49632215
4252,Lig180,-4.32899618
4253,Lig180,-4.27603865
4254,Lig180,-4.25286913
4255,Lig180,-4.25135899
4256,Lig180,-4.14776802
4257,Lig180,-4.10104465
4258,Lig180,-4.08985424
4259,Lig180,-4.06500387
4260,Lig180,-4.04344988
4261,Lig180,-4.0175066
4262,Lig180,-3.99276066
4263,Lig180,-3.94396162
4264,Lig180,-3.93074918
4265,Lig180,-3.90030456
4266,Lig180,-3.81650901
4267,Lig180,-3.80031753
4268,Lig180,-3.78005385
4269,Lig180,-3.76832414
4270,Lig180,-3.69760633
4271,Lig180,-3.68116832
4272,Lig180,-3.62539768
4273,Lig180,-3.55119085
4274,Lig180,-3.51866484
4275,Lig180,-3.51088715
4276,Lig180,-3.50284171
4277,Lig180,-3.49920392
4278,Lig180,-3.49769425
4279,Lig180,-3.35108137
4280,Lig180,-3.34073758
4281,Lig180,-3.31104612
4282,Lig180,-3.29288316
4283,Lig180,-3.28416467
4284,Lig180,-3.25416851
4285,Lig180,-3.25191331
4286,Lig180,-3.23352098
4287,Lig180,-3.2233509999999996
4288,Lig180,-3.20460916
4289,Lig180,-3.18162966
4290,Lig180,-3.08809352
4291,Lig180,-3.01213908
4292,Lig180,-2.96935129
4293,Lig181,-5.3401475
4294,Lig181,-4.88749838
4295,Lig181,-4.63726282
4296,Lig181,-4.49595785
4297,Lig181,-4.34763336
4298,Lig181,-4.2075181
4299,Lig181,-4.20513725
4300,Lig181,-3.99977756
4301,Lig181,-3.96632862
4302,Lig181,-3.96158409
4303,Lig181,-3.70477509
4304,Lig181,-3.5574851
4305,Lig181,-3.41145372
4306,Lig181,-3.3565587999999997
4307,Lig181,-3.34692359
4308,Lig181,-3.3334887
4309,Lig181,-3.32619858
4310,Lig181,-3.30891204
4311,Lig181,-3.27433133
4312,Lig181,-3.21356988
4313,Lig181,-3.18639064
4314,Lig181,-3.15261912
4315,Lig181,-3.11822677
4316,Lig181,-3.03751612
4317,Lig181,-2.95496464
4318,Lig181,-2.92659998
4319,Lig181,-2.92481828
4320,Lig181,-2.88465953
4321,Lig181,-2.86921525
4322,Lig181,-2.86498904
4323,Lig181,-2.83743405
4324,Lig181,-2.79351783
4325,Lig181,-2.7811079
4326,Lig181,-2.77776575
4327,Lig181,-2.76905608
4328,Lig181,-2.72246408
4329,Lig181,-2.71283174
4330,Lig181,-2.68547535
4331,Lig181,-2.6710813
4332,Lig181,-2.63936543
4333,Lig181,-2.62455249
4334,Lig181,-2.5580616000000003
4335,Lig181,-2.51154804
4336,Lig181,-2.50967622
4337,Lig181,-2.46156144
4338,Lig181,-2.43503356
4339,Lig181,-2.41838551
4340,Lig181,-2.34659028
4341,Lig182,-5.15760994
4342,Lig182,-4.92853403
4343,Lig182,-4.69181538
4344,Lig182,-4.443048
4345,Lig182,-4.40172052
4346,Lig182,-4.33256245
4347,Lig182,-4.29703093
4348,Lig182,-4.24377966
4349,Lig182,-4.19332695
4350,Lig182,-4.10659122
4351,Lig182,-4.10433435
4352,Lig182,-3.91130519
4353,Lig182,-3.86666775
4354,Lig182,-3.85455394
4355,Lig182,-3.80364704
4356,Lig182,-3.62685823
4357,Lig182,-3.60811877
4358,Lig182,-3.59330273
4359,Lig182,-3.58911228
4360,Lig182,-3.46584797
4361,Lig182,-3.43765688
4362,Lig182,-3.40844345
4363,Lig182,-3.39746857
4364,Lig182,-3.35889864
4365,Lig182,-3.30187821
4366,Lig182,-3.20649862
4367,Lig182,-3.15917683
4368,Lig182,-3.14649916
4369,Lig182,-3.11637831
4370,Lig182,-3.06217194
4371,Lig182,-2.9695034
4372,Lig182,-2.9226625
4373,Lig182,-2.91657066
4374,Lig182,-2.90025568
4375,Lig182,-2.86963081
4376,Lig182,-2.86946869
4377,Lig182,-2.85873818
4378,Lig182,-2.83199644
4379,Lig182,-2.82613969
4380,Lig182,-2.82421327
4381,Lig182,-2.82279921
4382,Lig182,-2.81545377
4383,Lig182,-2.81113052
4384,Lig182,-2.73449636
4385,Lig182,-2.72586226
4386,Lig182,-2.72092128
4387,Lig182,-2.69336438
4388,Lig182,-2.68069053
4389,Lig182,-2.59351444
4390,Lig183,-6.05572319
4391,Lig183,-4.90251637
4392,Lig183,-4.87723541
4393,Lig183,-4.87281036
4394,Lig183,-4.84919691
4395,Lig183,-4.78729439
4396,Lig183,-4.68956566
4397,Lig183,-4.46298552
4398,Lig183,-4.43639946
4399,Lig183,-4.33566475
4400,Lig183,-4.27213144
4401,Lig183,-4.26656818
4402,Lig183,-4.20930958
4403,Lig183,-3.97034812
4404,Lig183,-3.96375346
4405,Lig183,-3.93212032
4406,Lig183,-3.88683462
4407,Lig183,-3.8130796
4408,Lig183,-3.71155405
4409,Lig183,-3.69127989
4410,Lig183,-3.68486166
4411,Lig183,-3.66953659
4412,Lig183,-3.65212703
4413,Lig183,-3.64983273
4414,Lig183,-3.62531376
4415,Lig183,-3.61982584
4416,Lig183,-3.51866937
4417,Lig183,-3.49162126
4418,Lig183,-3.47077656
4419,Lig183,-3.39449811
4420,Lig183,-3.38887
4421,Lig183,-3.34829044
4422,Lig183,-3.34228182
4423,Lig183,-3.33517909
4424,Lig183,-3.33383679
4425,Lig183,-3.33196425
4426,Lig183,-3.28980303
4427,Lig183,-3.16765881
4428,Lig183,-3.15549278
4429,Lig183,-3.15157151
4430,Lig183,-3.12379313
4431,Lig183,-3.08980131
4432,Lig183,-3.08647227
4433,Lig183,-3.0824995
4434,Lig183,-3.07023191
4435,Lig183,-3.05944204
4436,Lig184,-5.40277576
4437,Lig184,-5.39662933
4438,Lig184,-4.8462038
4439,Lig184,-4.61718559
4440,Lig184,-4.39721489
4441,Lig184,-4.23297453
4442,Lig184,-4.22371483
4443,Lig184,-4.18294764
4444,Lig184,-4.17348385
4445,Lig184,-4.08796501
4446,Lig184,-3.98040366
4447,Lig184,-3.97247148
4448,Lig184,-3.88889647
4449,Lig184,-3.87917876
4450,Lig184,-3.83697844
4451,Lig184,-3.77965951
4452,Lig184,-3.74459219
4453,Lig184,-3.71489859
4454,Lig184,-3.67427564
4455,Lig184,-3.63192916
4456,Lig184,-3.53512311
4457,Lig184,-3.52787805
4458,Lig184,-3.52390838
4459,Lig184,-3.33867168
4460,Lig184,-3.28340054
4461,Lig184,-3.25444937
4462,Lig184,-3.15515471
4463,Lig184,-3.1455697999999996
4464,Lig184,-3.13677311
4465,Lig184,-3.1268568
4466,Lig184,-3.00978231
4467,Lig184,-2.97599292
4468,Lig184,-2.94759941
4469,Lig184,-2.89356494
4470,Lig184,-2.8844645
4471,Lig184,-2.87069583
4472,Lig184,-2.86735439
4473,Lig184,-2.86198878
4474,Lig184,-2.82980037
4475,Lig184,-2.81501937
4476,Lig184,-2.80288219
4477,Lig184,-2.7982614
4478,Lig184,-2.79152369
4479,Lig184,-2.77902651
4480,Lig184,-2.77795982
4481,Lig184,-2.73607707
4482,Lig184,-2.71359825
4483,Lig184,-2.60587239
4484,Lig184,-2.60518336
4485,Lig184,-2.60038233
4486,Lig185,-5.02996731
4487,Lig185,-4.87802744
4488,Lig185,-4.68948555
4489,Lig185,-4.58459282
4490,Lig185,-4.24614048
4491,Lig185,-4.21424675
4492,Lig185,-4.14601994
4493,Lig185,-4.0889349
4494,Lig185,-4.06343365
4495,Lig185,-3.97174978
4496,Lig185,-3.7844068999999996
4497,Lig185,-3.77353382
4498,Lig185,-3.73434949
4499,Lig185,-3.68119907
4500,Lig185,-3.55523109
4501,Lig185,-3.46785331
4502,Lig185,-3.44592381
4503,Lig185,-3.42737579
4504,Lig185,-3.36049986
4505,Lig185,-3.34980822
4506,Lig185,-3.31917596
4507,Lig185,-3.27612329
4508,Lig185,-3.24620676
4509,Lig185,-3.22926092
4510,Lig185,-3.17560291
4511,Lig185,-3.12450814
4512,Lig185,-3.0958941
4513,Lig185,-3.09118128
4514,Lig185,-3.08722782
4515,Lig185,-3.04895377
4516,Lig185,-3.04509783
4517,Lig185,-3.01392007
4518,Lig185,-3.01385379
4519,Lig185,-2.99365878
4520,Lig185,-2.93582606
4521,Lig185,-2.89713812
4522,Lig185,-2.87485099
4523,Lig185,-2.85424733
4524,Lig185,-2.82787132
4525,Lig185,-2.75388813
4526,Lig185,-2.74867082
4527,Lig185,-2.73965693
4528,Lig185,-2.53691435
4529,Lig185,-2.52283907
4530,Lig185,-2.47164178
4531,Lig185,-2.47021723
4532,Lig185,-2.38668513
4533,Lig185,-2.38581538
4534,Lig185,-2.37166023
4535,Lig185,-2.3678502999999997
4536,Lig186,-4.94756556
4537,Lig186,-4.5348959
4538,Lig186,-4.47292233
4539,Lig186,-4.35492516
4540,Lig186,-4.34919596
4541,Lig186,-4.07399368
4542,Lig186,-4.04264212
4543,Lig186,-3.99661946
4544,Lig186,-3.949718
4545,Lig186,-3.86662292
4546,Lig186,-3.75212097
4547,Lig186,-3.74287653
4548,Lig186,-3.73298359
4549,Lig186,-3.71725392
4550,Lig186,-3.60137963
4551,Lig186,-3.48007584
4552,Lig186,-3.47475219
4553,Lig186,-3.43693924
4554,Lig186,-3.42570376
4555,Lig186,-3.39278531
4556,Lig186,-3.31471348
4557,Lig186,-3.29939914
4558,Lig186,-3.29227018
4559,Lig186,-3.24038482
4560,Lig186,-3.2316246
4561,Lig186,-3.20434022
4562,Lig186,-3.19382811
4563,Lig186,-3.16789484
4564,Lig186,-3.12281418
4565,Lig186,-3.10703278
4566,Lig186,-3.09854555
4567,Lig186,-3.09525561
4568,Lig186,-3.06348753
4569,Lig186,-3.04971766
4570,Lig186,-3.04761624
4571,Lig186,-3.00616145
4572,Lig186,-2.95948553
4573,Lig186,-2.95707631
4574,Lig186,-2.94173813
4575,Lig186,-2.91825628
4576,Lig186,-2.90098715
4577,Lig186,-2.89210868
4578,Lig186,-2.84556675
4579,Lig186,-2.81405807
4580,Lig186,-2.81204963
4581,Lig186,-2.63380098
4582,Lig186,-2.60884404
4583,Lig186,-2.60792041
4584,Lig186,-2.48031282
4585,Lig187,-5.98533678
4586,Lig187,-5.96300077
4587,Lig187,-5.74909353
4588,Lig187,-5.34716892
4589,Lig187,-5.28346157
4590,Lig187,-5.12196064
4591,Lig187,-5.1101675
4592,Lig187,-4.8938365
4593,Lig187,-4.87339592
4594,Lig187,-4.82621908
4595,Lig187,-4.73590946
4596,Lig187,-4.62697697
4597,Lig187,-4.61488104
4598,Lig187,-4.56272125
4599,Lig187,-4.48962784
4600,Lig187,-4.41734886
4601,Lig187,-4.41605186
4602,Lig187,-4.31692696
4603,Lig187,-4.12587023
4604,Lig187,-4.08804655
4605,Lig187,-3.80468321
4606,Lig187,-3.79463553
4607,Lig187,-3.77552509
4608,Lig187,-3.6240027
4609,Lig187,-3.62024331
4610,Lig187,-3.58558965
4611,Lig187,-3.5693748
4612,Lig187,-3.53744864
4613,Lig187,-3.52489018
4614,Lig187,-3.50930524
4615,Lig187,-3.49125028
4616,Lig187,-3.47836304
4617,Lig187,-3.47380829
4618,Lig187,-3.45513248
4619,Lig187,-3.44751716
4620,Lig187,-3.41162157
4621,Lig187,-3.40945888
4622,Lig187,-3.40290928
4623,Lig187,-3.39027905
4624,Lig187,-3.35928369
4625,Lig187,-3.3280498999999995
4626,Lig187,-3.30435801
4627,Lig187,-3.26634169
4628,Lig187,-3.2604382000000003
4629,Lig187,-3.20897365
4630,Lig187,-3.13794136
4631,Lig187,-3.12492108
4632,Lig187,-3.12231898
4633,Lig187,-3.10736346
4634,Lig187,-3.04435182
4635,Lig188,-4.94033718
4636,Lig188,-4.61188507
4637,Lig188,-4.58061457
4638,Lig188,-4.56736755
4639,Lig188,-4.49342203
4640,Lig188,-4.31897211
4641,Lig188,-4.26363754
4642,Lig188,-4.16850901
4643,Lig188,-4.15009117
4644,Lig188,-3.9000175
4645,Lig188,-3.88670492
4646,Lig188,-3.73848319
4647,Lig188,-3.55986547
4648,Lig188,-3.53949451
4649,Lig188,-3.50280857
4650,Lig188,-3.49029279
4651,Lig188,-3.48243523
4652,Lig188,-3.46306753
4653,Lig188,-3.36066103
4654,Lig188,-3.35747957
4655,Lig188,-3.3428873999999995
4656,Lig188,-3.32299352
4657,Lig188,-3.32060933
4658,Lig188,-3.3082087
4659,Lig188,-3.30320883
4660,Lig188,-3.27658153
4661,Lig188,-3.24530435
4662,Lig188,-3.21642566
4663,Lig188,-3.19673181
4664,Lig188,-3.1694572
4665,Lig188,-3.1381321
4666,Lig188,-3.12866426
4667,Lig188,-3.07683778
4668,Lig188,-3.06244326
4669,Lig188,-3.06186032
4670,Lig188,-3.03014565
4671,Lig188,-3.01302838
4672,Lig188,-3.00960851
4673,Lig188,-3.00000358
4674,Lig188,-2.9996077999999997
4675,Lig188,-2.97768688
4676,Lig188,-2.96695113
4677,Lig188,-2.9411148999999996
4678,Lig188,-2.91115022
4679,Lig188,-2.90333104
4680,Lig188,-2.88282323
4681,Lig188,-2.83287597
4682,Lig188,-2.7733828999999997
4683,Lig188,-2.76418829
4684,Lig188,-2.73968601
4685,Lig189,-4.64567852
4686,Lig189,-4.56125593
4687,Lig189,-4.53706789
4688,Lig189,-4.41026068
4689,Lig189,-4.40817118
4690,Lig189,-4.38411474
4691,Lig189,-4.29428625
4692,Lig189,-4.235004900000001
4693,Lig189,-4.19005966
4694,Lig189,-4.18175125
4695,Lig189,-3.99519038
4696,Lig189,-3.99128532
4697,Lig189,-3.94753098
4698,Lig189,-3.91709232
4699,Lig189,-3.90219808
4700,Lig189,-3.84993792
4701,Lig189,-3.81535602
4702,Lig189,-3.77237439
4703,Lig189,-3.60068846
4704,Lig189,-3.463696
4705,Lig189,-3.44774294
4706,Lig189,-3.41777849
4707,Lig189,-3.38792562
4708,Lig189,-3.36896801
4709,Lig189,-3.21435046
4710,Lig189,-3.11403751
4711,Lig189,-3.11125493
4712,Lig189,-3.10358429
4713,Lig189,-3.09027886
4714,Lig189,-3.05171204
4715,Lig189,-3.04924846
4716,Lig189,-3.01707816
4717,Lig189,-3.00018978
4718,Lig189,-2.99465561
4719,Lig189,-2.98991394
4720,Lig189,-2.97721815
4721,Lig189,-2.97573137
4722,Lig189,-2.9643147
4723,Lig189,-2.92786789
4724,Lig189,-2.92196131
4725,Lig189,-2.91453862
4726,Lig189,-2.90941429
4727,Lig189,-2.87870598
4728,Lig189,-2.79049206
4729,Lig189,-2.78386045
4730,Lig189,-2.77991128
4731,Lig189,-2.77989769
4732,Lig189,-2.76316547
4733,Lig189,-2.73131609
4734,Lig18,-5.7375474
4735,Lig18,-5.71930838
4736,Lig18,-5.25676918
4737,Lig18,-5.23819876
4738,Lig18,-5.19490814
4739,Lig18,-5.17719078
4740,Lig18,-5.16890526
4741,Lig18,-5.07774401
4742,Lig18,-5.04454899
4743,Lig18,-5.01520061
4744,Lig18,-4.97900724
4745,Lig18,-4.95586491
4746,Lig18,-4.85202694
4747,Lig18,-4.83333969
4748,Lig18,-4.82122898
4749,Lig18,-4.75597954
4750,Lig18,-4.73119974
4751,Lig18,-4.69506407
4752,Lig18,-4.68596029
4753,Lig18,-4.67989349
4754,Lig18,-4.65759373
4755,Lig18,-4.5960083
4756,Lig18,-4.55555153
4757,Lig18,-4.47422838
4758,Lig18,-4.47173119
4759,Lig18,-4.43361568
4760,Lig18,-4.40388346
4761,Lig18,-4.38023615
4762,Lig18,-4.28020287
4763,Lig18,-4.22174215
4764,Lig18,-4.21089983
4765,Lig18,-4.1372366000000005
4766,Lig18,-4.06579351
4767,Lig18,-4.04701233
4768,Lig18,-4.03610468
4769,Lig18,-4.0259099
4770,Lig18,-3.9806881
4771,Lig18,-3.96044374
4772,Lig18,-3.95086479
4773,Lig18,-3.92168045
4774,Lig18,-3.91317868
4775,Lig18,-3.90991211
4776,Lig18,-3.85361362
4777,Lig18,-3.8508953999999997
4778,Lig18,-3.79483271
4779,Lig18,-3.71088505
4780,Lig18,-3.70598865
4781,Lig18,-3.70501018
4782,Lig18,-3.68027949
4783,Lig18,-3.67030191
4784,Lig190,-4.9553957
4785,Lig190,-4.30469227
4786,Lig190,-4.08820629
4787,Lig190,-4.01141834
4788,Lig190,-4.0076189
4789,Lig190,-3.98615217
4790,Lig190,-3.92553306
4791,Lig190,-3.85007143
4792,Lig190,-3.83728123
4793,Lig190,-3.83158398
4794,Lig190,-3.81543231
4795,Lig190,-3.8011209999999997
4796,Lig190,-3.79641867
4797,Lig190,-3.70296836
4798,Lig190,-3.65095973
4799,Lig190,-3.63272119
4800,Lig190,-3.62531281
4801,Lig190,-3.50898004
4802,Lig190,-3.49352956
4803,Lig190,-3.45949411
4804,Lig190,-3.37748551
4805,Lig190,-3.3752079
4806,Lig190,-3.35672569
4807,Lig190,-3.35529661
4808,Lig190,-3.34548831
4809,Lig190,-3.2916739
4810,Lig190,-3.27204871
4811,Lig190,-3.22690701
4812,Lig190,-3.2155416
4813,Lig190,-3.17517471
4814,Lig190,-3.16700411
4815,Lig190,-3.15970469
4816,Lig190,-3.14402366
4817,Lig190,-3.13079572
4818,Lig190,-3.11718011
4819,Lig190,-3.06520844
4820,Lig190,-3.02002859
4821,Lig190,-3.00058198
4822,Lig190,-2.92011595
4823,Lig190,-2.90918899
4824,Lig190,-2.90234494
4825,Lig190,-2.89368963
4826,Lig190,-2.87376165
4827,Lig190,-2.86461806
4828,Lig190,-2.85773826
4829,Lig190,-2.82062936
4830,Lig190,-2.81475973
4831,Lig190,-2.77109265
4832,Lig190,-2.7702086
4833,Lig190,-2.71095467
4834,Lig191,-5.1300745
4835,Lig191,-4.80014133
4836,Lig191,-4.72462749
4837,Lig191,-4.6928401
4838,Lig191,-4.59921312
4839,Lig191,-4.53048229
4840,Lig191,-4.259473799999999
4841,Lig191,-4.10210752
4842,Lig191,-4.0749507000000005
4843,Lig191,-3.99429393
4844,Lig191,-3.98552871
4845,Lig191,-3.96305633
4846,Lig191,-3.89803934
4847,Lig191,-3.84931302
4848,Lig191,-3.68090773
4849,Lig191,-3.66068745
4850,Lig191,-3.60511088
4851,Lig191,-3.58912659
4852,Lig191,-3.58003306
4853,Lig191,-3.51890445
4854,Lig191,-3.42299771
4855,Lig191,-3.41386986
4856,Lig191,-3.3998157999999994
4857,Lig191,-3.33857942
4858,Lig191,-3.274122
4859,Lig191,-3.25060916
4860,Lig191,-3.23892212
4861,Lig191,-3.23711944
4862,Lig191,-3.23633671
4863,Lig191,-3.19964123
4864,Lig191,-3.18816257
4865,Lig191,-3.15168929
4866,Lig191,-3.14268565
4867,Lig191,-3.09101367
4868,Lig191,-3.07429242
4869,Lig191,-3.04712939
4870,Lig191,-3.04704523
4871,Lig191,-3.0281117
4872,Lig191,-2.99919796
4873,Lig191,-2.95807576
4874,Lig191,-2.95621371
4875,Lig191,-2.94795322
4876,Lig191,-2.92950821
4877,Lig191,-2.88068104
4878,Lig191,-2.85266566
4879,Lig191,-2.84146261
4880,Lig191,-2.80368567
4881,Lig191,-2.74726129
4882,Lig191,-2.70343018
4883,Lig192,-5.26914787
4884,Lig192,-5.10036039
4885,Lig192,-4.79186153
4886,Lig192,-4.73027658
4887,Lig192,-4.66655731
4888,Lig192,-4.35079193
4889,Lig192,-4.1092782
4890,Lig192,-4.02824402
4891,Lig192,-4.00258303
4892,Lig192,-3.99337077
4893,Lig192,-3.90312982
4894,Lig192,-3.76783299
4895,Lig192,-3.74925566
4896,Lig192,-3.73776531
4897,Lig192,-3.72606659
4898,Lig192,-3.70568895
4899,Lig192,-3.67556667
4900,Lig192,-3.66850758
4901,Lig192,-3.59271646
4902,Lig192,-3.56603885
4903,Lig192,-3.56393862
4904,Lig192,-3.53355002
4905,Lig192,-3.52877855
4906,Lig192,-3.42956901
4907,Lig192,-3.36844659
4908,Lig192,-3.32318926
4909,Lig192,-3.26856422
4910,Lig192,-3.2089119
4911,Lig192,-3.17060113
4912,Lig192,-3.14175701
4913,Lig192,-3.13981438
4914,Lig192,-3.10851932
4915,Lig192,-3.09965682
4916,Lig192,-3.0906147999999996
4917,Lig192,-3.0707407000000004
4918,Lig192,-3.04122114
4919,Lig192,-3.03057361
4920,Lig192,-3.02335739
4921,Lig192,-3.01866269
4922,Lig192,-2.99796128
4923,Lig192,-2.92457008
4924,Lig192,-2.90557647
4925,Lig192,-2.88061094
4926,Lig192,-2.80438685
4927,Lig192,-2.79003286
4928,Lig192,-2.74209285
4929,Lig192,-2.67786407
4930,Lig192,-2.61614132
4931,Lig192,-2.60609388
4932,Lig192,-2.59415698
4933,Lig193,-5.43181229
4934,Lig193,-5.38614082
4935,Lig193,-5.37260246
4936,Lig193,-5.36869621
4937,Lig193,-5.3542819
4938,Lig193,-5.26094151
4939,Lig193,-5.22091675
4940,Lig193,-4.95582342
4941,Lig193,-4.9224968
4942,Lig193,-4.91603756
4943,Lig193,-4.89937305
4944,Lig193,-4.85093355
4945,Lig193,-4.84245396
4946,Lig193,-4.79401875
4947,Lig193,-4.78568983
4948,Lig193,-4.77361012
4949,Lig193,-4.64392805
4950,Lig193,-4.62461662
4951,Lig193,-4.62208557
4952,Lig193,-4.61580181
4953,Lig193,-4.60962486
4954,Lig193,-4.49020624
4955,Lig193,-4.43344879
4956,Lig193,-4.40062428
4957,Lig193,-4.39419794
4958,Lig193,-4.38274145
4959,Lig193,-4.38007116
4960,Lig193,-4.36673737
4961,Lig193,-4.34692955
4962,Lig193,-4.30741405
4963,Lig193,-4.29031944
4964,Lig193,-4.27736425
